sample27_contig_65620	15554	0	sample27
cpsnj19_contig_11372	13875	1	cpsnj19
sample30_contig_24228	11037	0	sample30
cpsnj08_contig_23120	92995	1	cpsnj08
snj19_contig_17333	104616	14	snj19
snj08_contig_48362	390787	24	snj08
sample28_contig_81058	74525	0	sample28
sample27_contig_47322	10709	0	sample27
sample24_contig_34429	15365	0	sample24
sample1_contig_76983	3513	0	sample1
sample2_contig_20254	24826	4	sample2
snj16_contig_19928	112192	2	snj16
sample29_contig_2900	11442	0	sample29
sample7_contig_58319	44111	0	sample7
sample11_contig_68772	105825	3	sample11
snj16_contig_29000	56057	0	snj16
cpsnj14_contig_5664	101940	0	cpsnj14
sample5_contig_125951	65117	3	sample5
sample26_contig_77515	11823	0	sample26
sample9_contig_27477	10266	0	sample9
cpsnj02_contig_75521	42470	2	cpsnj02
snj01_contig_57217	99514	3	snj01
snj14_contig_45743	24765	0	snj14
sample24_contig_95009	39185	0	sample24
sample3_contig_124026	12357	0	sample3
sample26_contig_18533	63402	2	sample26
snj20_contig_37705	39107	0	snj20
sample24_contig_79687	12491	0	sample24
cpsnj03_contig_40042	157981	2	cpsnj03
snj15_contig_15565	195739	11	snj15
sample18_contig_9359	19973	1	sample18
sample3_contig_25490	35924	2	sample3
sample16_contig_42422	73900	0	sample16
snj08_contig_589	62388	0	snj08
sample8_contig_78668	115780	8	sample8
cpsnj01_contig_31593	17855	0	cpsnj01
sample27_contig_11576	14006	0	sample27
sample14_contig_56776	84017	0	sample14
sample9_contig_75050	32383	1	sample9
sample25_contig_28111	233238	6	sample25
sample1_contig_122211	14770	1	sample1
sample9_contig_47882	61586	5	sample9
sample17_contig_61779	17565	1	sample17
snj20_contig_15650	14052	0	snj20
sample15_contig_105721	31996	1	sample15
cpsnj13_contig_17997	67363	2	cpsnj13
snj04_contig_97767	20724	0	snj04
sample9_contig_24491	3665	0	sample9
sample4_contig_111733	4734	0	sample4
cpsnj19_contig_62468	73767	5	cpsnj19
sample24_contig_40699	13911	0	sample24
snj14_contig_53377	45189	1	snj14
sample27_contig_116399	27004	0	sample27
snj14_contig_37297	48929	3	snj14
snj20_contig_7742	48941	2	snj20
cpsnj15_contig_69509	16024	0	cpsnj15
sample21_contig_67829	35651	4	sample21
snj15_contig_73797	35846	0	snj15
sample18_contig_64360	5483	0	sample18
sample30_contig_88580	22549	1	sample30
sample11_contig_101454	44921	3	sample11
snj01_contig_28902	19746	1	snj01
sample10_contig_9005	40400	0	sample10
sample25_contig_40642	11728	0	sample25
cpsnj14_contig_28696	23810	0	cpsnj14
sample26_contig_101943	29541	1	sample26
snj19_contig_19349	22508	0	snj19
sample16_contig_68092	8100	1	sample16
cpsnj02_contig_41279	35839	2	cpsnj02
sample3_contig_58046	8997	0	sample3
sample5_contig_3759	626299	5	sample5
cpsnj01_contig_30921	21452	1	cpsnj01
sample27_contig_23657	20289	2	sample27
sample27_contig_81199	19860	0	sample27
sample23_contig_38355	148962	8	sample23
sample23_contig_39945	67331	2	sample23
snj15_contig_51089	7779	0	snj15
sample10_contig_87210	17590	2	sample10
cpsnj19_contig_54466	23210	0	cpsnj19
sample11_contig_59884	46219	1	sample11
sample18_contig_51647	22840	0	sample18
snj15_contig_56089	32331	2	snj15
sample12_contig_18394	9215	0	sample12
sample29_contig_29960	36563	0	sample29
sample25_contig_78520	47166	0	sample25
sample8_contig_118281	35486	0	sample8
sample13_contig_95179	29012	2	sample13
sample28_contig_7059	21513	3	sample28
snj15_contig_34977	32731	1	snj15
cpsnj09_contig_28568	83764	3	cpsnj09
sample4_contig_64097	12534	0	sample4
snj01_contig_21400	19512	0	snj01
sample15_contig_105852	11519	0	sample15
sample17_contig_54904	25791	0	sample17
cpsnj15_contig_56894	24724	1	cpsnj15
sample6_contig_62933	191867	4	sample6
sample20_contig_16873	30999	2	sample20
snj08_contig_58140	53143	0	snj08
sample18_contig_62224	143647	1	sample18
sample2_contig_47578	12220	2	sample2
sample11_contig_59014	75138	1	sample11
sample11_contig_31221	123581	2	sample11
snj09_contig_31361	38150	2	snj09
snj13_contig_46486	15767	0	snj13
sample12_contig_81101	29155	0	sample12
sample25_contig_86546	91453	0	sample25
sample22_contig_46976	21163	0	sample22
sample11_contig_59739	40622	1	sample11
snj04_contig_43976	36492	0	snj04
snj01_contig_8136	14238	0	snj01
sample4_contig_96940	608	0	sample4
sample4_contig_6347	4782	0	sample4
sample25_contig_58772	75511	3	sample25
cpsnj15_contig_75893	14486	1	cpsnj15
sample5_contig_57030	83452	5	sample5
sample27_contig_100417	29547	1	sample27
sample1_contig_3579	15337	0	sample1
sample4_contig_120292	25354	0	sample4
sample6_contig_36175	53806	8	sample6
cpsnj03_contig_62599	66388	5	cpsnj03
sample11_contig_6873	26857	5	sample11
sample24_contig_48377	16861	1	sample24
sample22_contig_46321	33521	0	sample22
snj16_contig_5928	12826	0	snj16
snj20_contig_85932	62399	3	snj20
cpsnj01_contig_35153	65053	5	cpsnj01
sample3_contig_119224	21281	0	sample3
snj10_contig_54814	49227	0	snj10
cpsnj10_contig_66865	30802	1	cpsnj10
cpsnj04_contig_86091	70650	3	cpsnj04
sample23_contig_11003	15792	0	sample23
sample28_contig_24292	18481	0	sample28
cpsnj02_contig_61025	79916	5	cpsnj02
sample17_contig_72892	21760	0	sample17
sample25_contig_105588	23536	0	sample25
cpsnj20_contig_49726	42533	1	cpsnj20
sample4_contig_124912	14275	3	sample4
sample5_contig_109772	8479	0	sample5
sample16_contig_46515	36530	3	sample16
sample14_contig_16790	40533	0	sample14
sample19_contig_1453	11250	0	sample19
snj03_contig_8498	20172	0	snj03
sample20_contig_10782	659411	25	sample20
snj10_contig_47442	185379	2	snj10
sample17_contig_22786	75212	2	sample17
sample2_contig_94826	16358	0	sample2
sample17_contig_63345	10655	0	sample17
sample28_contig_50271	47147	1	sample28
snj13_contig_78031	42942	5	snj13
sample28_contig_103730	8454	1	sample28
sample11_contig_24815	7399	0	sample11
snj08_contig_27803	23825	0	snj08
sample1_contig_53468	7074	0	sample1
sample14_contig_59674	25099	0	sample14
sample14_contig_57654	27237	0	sample14
sample11_contig_25923	25194	2	sample11
snj02_contig_2346	34271	3	snj02
snj04_contig_11878	18478	0	snj04
cpsnj10_contig_11491	65348	1	cpsnj10
sample30_contig_53615	11805	0	sample30
sample24_contig_94054	52217	0	sample24
sample25_contig_16771	31838	0	sample25
sample18_contig_75007	37759	0	sample18
cpsnj10_contig_20474	27125	0	cpsnj10
sample10_contig_89514	33784	1	sample10
cpsnj04_contig_57331	34237	0	cpsnj04
sample22_contig_48420	62555	1	sample22
sample2_contig_39288	5447	0	sample2
sample7_contig_69785	20637	0	sample7
sample3_contig_42209	6775	0	sample3
sample28_contig_51947	12988	1	sample28
sample6_contig_5098	28740	0	sample6
sample27_contig_116636	24390	1	sample27
snj11_contig_76421	47271	0	snj11
cpsnj16_contig_45593	51714	0	cpsnj16
sample11_contig_19889	22255	1	sample11
sample29_contig_43350	26753	0	sample29
sample10_contig_11037	188375	3	sample10
sample17_contig_100587	10908	0	sample17
snj20_contig_44034	17907	1	snj20
sample18_contig_79570	113013	0	sample18
cpsnj19_contig_14958	46724	2	cpsnj19
sample17_contig_42236	8439	0	sample17
sample20_contig_45676	65680	3	sample20
sample8_contig_36899	12735	1	sample8
snj19_contig_57928	25520	0	snj19
snj11_contig_5039	89962	4	snj11
sample9_contig_19527	30744	3	sample9
sample1_contig_131490	14927	0	sample1
sample24_contig_7500	7502	0	sample24
sample12_contig_47865	3803	0	sample12
snj19_contig_19422	117602	3	snj19
sample14_contig_2124	16792	0	sample14
sample14_contig_10315	45338	2	sample14
sample1_contig_47534	18575	0	sample1
sample9_contig_65793	80198	4	sample9
sample9_contig_27337	15282	0	sample9
sample25_contig_72011	6852	0	sample25
sample8_contig_109065	69679	0	sample8
sample4_contig_10267	18818	0	sample4
snj02_contig_63563	48385	0	snj02
snj20_contig_80567	17173	0	snj20
cpsnj09_contig_56462	16372	0	cpsnj09
cpsnj15_contig_29616	18322	0	cpsnj15
sample14_contig_30351	25026	2	sample14
cpsnj10_contig_16772	19344	0	cpsnj10
sample22_contig_5497	25426	3	sample22
sample11_contig_66280	9005	0	sample11
sample25_contig_106201	27547	1	sample25
sample18_contig_26050	281805	6	sample18
sample5_contig_48573	26404	1	sample5
cpsnj14_contig_57154	19707	0	cpsnj14
sample5_contig_48796	12042	1	sample5
sample2_contig_90403	20085	0	sample2
sample28_contig_11828	11308	0	sample28
sample14_contig_68875	21068	1	sample14
sample7_contig_98967	18617	0	sample7
sample6_contig_91013	43478	3	sample6
sample7_contig_15714	310811	2	sample7
snj11_contig_49091	17262	1	snj11
sample22_contig_33895	82555	3	sample22
sample15_contig_48073	106293	0	sample15
sample23_contig_26869	40166	0	sample23
cpsnj09_contig_60779	14826	0	cpsnj09
cpsnj15_contig_13790	39278	0	cpsnj15
cpsnj02_contig_12763	36797	0	cpsnj02
sample29_contig_14942	60751	3	sample29
sample10_contig_41233	49539	1	sample10
cpsnj11_contig_21120	22728	0	cpsnj11
cpsnj02_contig_50278	15394	1	cpsnj02
snj01_contig_68506	10415	0	snj01
sample10_contig_67416	14232	0	sample10
cpsnj20_contig_55528	292027	8	cpsnj20
snj03_contig_65074	27168	2	snj03
snj20_contig_60966	45202	1	snj20
snj16_contig_52000	39338	2	snj16
sample2_contig_31826	10693	0	sample2
sample13_contig_2407	342164	9	sample13
cpsnj09_contig_7385	71523	7	cpsnj09
sample4_contig_32343	18051	0	sample4
sample5_contig_24318	433918	4	sample5
sample21_contig_463	107851	5	sample21
snj09_contig_71328	124583	2	snj09
sample1_contig_181802	25344	0	sample1
sample2_contig_54721	18335	0	sample2
sample10_contig_81190	47199	0	sample10
sample15_contig_74234	13014	0	sample15
cpsnj19_contig_16065	95225	4	cpsnj19
snj20_contig_29839	12823	0	snj20
cpsnj14_contig_26042	22333	0	cpsnj14
sample2_contig_56568	18629	1	sample2
sample11_contig_97470	14573	0	sample11
snj14_contig_46555	52131	1	snj14
snj19_contig_45161	138128	5	snj19
sample17_contig_104690	41624	0	sample17
cpsnj03_contig_4966	9771	0	cpsnj03
sample12_contig_51535	74340	0	sample12
sample24_contig_25094	21355	0	sample24
sample17_contig_79786	11096	1	sample17
sample19_contig_52794	28928	0	sample19
sample26_contig_95533	14492	0	sample26
sample26_contig_57209	63814	3	sample26
snj09_contig_69944	90289	9	snj09
sample10_contig_35331	91697	1	sample10
cpsnj02_contig_76040	145789	4	cpsnj02
snj14_contig_33145	49327	1	snj14
sample24_contig_24003	20897	0	sample24
sample30_contig_46202	49966	0	sample30
sample24_contig_12576	30854	0	sample24
sample2_contig_89887	44011	0	sample2
snj10_contig_10362	20487	0	snj10
sample5_contig_45250	22542	0	sample5
sample29_contig_7133	28470	0	sample29
sample8_contig_43756	26952	0	sample8
sample4_contig_32247	11231	0	sample4
snj01_contig_14626	24221	2	snj01
sample2_contig_103823	8288	0	sample2
sample1_contig_105477	24031	0	sample1
sample13_contig_25671	85814	0	sample13
cpsnj04_contig_18971	88107	3	cpsnj04
sample5_contig_10499	583148	7	sample5
sample10_contig_76328	56128	0	sample10
sample14_contig_105868	14262	1	sample14
cpsnj09_contig_69389	82203	2	cpsnj09
cpsnj03_contig_38554	23971	2	cpsnj03
snj14_contig_38794	15419	0	snj14
cpsnj09_contig_6806	44887	1	cpsnj09
cpsnj01_contig_5204	17094	0	cpsnj01
snj20_contig_24038	44009	1	snj20
snj15_contig_61785	59913	1	snj15
sample25_contig_120913	15320	0	sample25
cpsnj04_contig_47414	27190	4	cpsnj04
snj01_contig_72097	81461	8	snj01
sample13_contig_895	9903	0	sample13
sample12_contig_19454	47359	0	sample12
snj01_contig_14689	10303	0	snj01
cpsnj14_contig_59888	27863	0	cpsnj14
sample18_contig_72178	31351	1	sample18
snj08_contig_23313	13922	0	snj08
sample26_contig_73684	52841	0	sample26
cpsnj10_contig_6860	36388	0	cpsnj10
sample27_contig_25412	68746	1	sample27
sample12_contig_26804	13524	0	sample12
snj16_contig_9985	20821	0	snj16
sample25_contig_3304	21750	2	sample25
sample5_contig_60353	63773	5	sample5
sample7_contig_54061	20298	0	sample7
sample7_contig_36988	22955	0	sample7
sample2_contig_84103	18366	0	sample2
sample30_contig_15262	22210	0	sample30
sample11_contig_45649	49262	0	sample11
sample27_contig_111388	22169	1	sample27
cpsnj03_contig_21441	23664	0	cpsnj03
snj01_contig_72979	49784	4	snj01
cpsnj14_contig_48577	30033	1	cpsnj14
sample2_contig_101485	15706	4	sample2
sample7_contig_48955	46171	1	sample7
sample18_contig_3346	29721	0	sample18
sample13_contig_70897	12927	0	sample13
sample17_contig_60886	35637	0	sample17
snj20_contig_55309	141117	5	snj20
sample4_contig_27486	18668	1	sample4
snj09_contig_33580	62417	4	snj09
sample12_contig_30323	13465	0	sample12
cpsnj10_contig_59819	56920	0	cpsnj10
snj03_contig_9750	40416	2	snj03
sample26_contig_98184	14223	0	sample26
sample5_contig_65914	8404	1	sample5
snj11_contig_77221	76662	12	snj11
snj20_contig_63181	8791	0	snj20
cpsnj15_contig_54061	11875	0	cpsnj15
snj13_contig_25915	80499	0	snj13
sample5_contig_58752	52361	4	sample5
sample7_contig_48683	79786	4	sample7
sample29_contig_27154	70315	4	sample29
cpsnj16_contig_27530	27837	1	cpsnj16
sample30_contig_97610	14074	0	sample30
cpsnj19_contig_24370	36475	0	cpsnj19
snj20_contig_35580	14396	0	snj20
cpsnj04_contig_49964	34909	1	cpsnj04
sample3_contig_114976	29394	0	sample3
sample19_contig_53511	15582	0	sample19
sample24_contig_17876	17366	1	sample24
cpsnj11_contig_17184	24596	1	cpsnj11
sample25_contig_74061	16583	0	sample25
sample1_contig_2195	156023	3	sample1
sample30_contig_72594	37241	0	sample30
sample13_contig_88041	12980	0	sample13
sample15_contig_68833	25551	1	sample15
sample4_contig_69190	9437	0	sample4
sample13_contig_94692	15413	0	sample13
sample8_contig_110298	50940	1	sample8
sample30_contig_65461	17681	0	sample30
cpsnj02_contig_6191	215710	9	cpsnj02
sample27_contig_83447	170071	10	sample27
cpsnj04_contig_8676	40732	0	cpsnj04
snj10_contig_7406	79642	2	snj10
cpsnj14_contig_19433	59223	2	cpsnj14
sample8_contig_62136	35667	1	sample8
snj01_contig_19303	14834	0	snj01
sample27_contig_124254	57644	3	sample27
snj11_contig_36088	57621	1	snj11
cpsnj20_contig_54804	22040	0	cpsnj20
sample29_contig_46768	64612	0	sample29
cpsnj19_contig_2213	162868	2	cpsnj19
sample5_contig_86647	22324	3	sample5
cpsnj15_contig_7220	137081	7	cpsnj15
snj19_contig_62158	18192	0	snj19
sample14_contig_104810	25774	1	sample14
sample29_contig_54077	39936	4	sample29
snj16_contig_19417	85225	1	snj16
sample13_contig_52877	21971	0	sample13
snj01_contig_45252	38346	1	snj01
snj14_contig_12530	81458	0	snj14
sample10_contig_83612	35465	0	sample10
cpsnj09_contig_68679	85321	4	cpsnj09
sample22_contig_17866	16279	0	sample22
sample28_contig_12356	14686	0	sample28
sample2_contig_34236	32447	3	sample2
cpsnj09_contig_2379	44002	0	cpsnj09
cpsnj20_contig_35236	22930	0	cpsnj20
sample26_contig_5174	71636	0	sample26
sample1_contig_62461	308247	2	sample1
sample1_contig_73662	52940	2	sample1
sample4_contig_11216	23752	0	sample4
sample27_contig_134381	152358	3	sample27
sample18_contig_46548	37248	0	sample18
cpsnj04_contig_36456	45348	0	cpsnj04
sample29_contig_46645	71187	4	sample29
sample14_contig_75034	9264	0	sample14
cpsnj01_contig_44901	40161	0	cpsnj01
snj11_contig_42646	20662	0	snj11
sample15_contig_8992	28797	4	sample15
sample11_contig_6719	22053	0	sample11
snj03_contig_39252	16797	0	snj03
snj03_contig_41108	17710	0	snj03
snj04_contig_43414	63961	3	snj04
sample13_contig_13985	15175	0	sample13
snj14_contig_9480	85568	1	snj14
sample30_contig_18372	99529	2	sample30
cpsnj08_contig_79586	15998	0	cpsnj08
sample22_contig_2694	42428	2	sample22
snj20_contig_6089	20505	2	snj20
sample9_contig_77166	16016	0	sample9
sample15_contig_105606	23789	0	sample15
sample30_contig_46593	24430	0	sample30
snj20_contig_68428	28945	2	snj20
sample20_contig_62564	62773	2	sample20
sample15_contig_106864	69599	0	sample15
cpsnj09_contig_66616	46390	0	cpsnj09
sample4_contig_46693	20765	0	sample4
cpsnj11_contig_52800	18309	0	cpsnj11
sample12_contig_38811	42915	2	sample12
sample24_contig_93171	52322	2	sample24
sample13_contig_49393	19030	3	sample13
snj16_contig_44274	50125	3	snj16
sample28_contig_37898	31682	4	sample28
sample15_contig_80263	25363	0	sample15
sample8_contig_2748	26273	0	sample8
cpsnj04_contig_64631	13772	0	cpsnj04
cpsnj01_contig_53594	25610	1	cpsnj01
sample13_contig_97487	27352	0	sample13
sample13_contig_98982	10705	0	sample13
sample12_contig_7355	18521	0	sample12
sample5_contig_23183	14066	0	sample5
snj10_contig_9221	91065	0	snj10
sample3_contig_102764	4871	0	sample3
sample7_contig_82179	12249	1	sample7
snj15_contig_26883	96100	2	snj15
sample5_contig_898	32044	1	sample5
cpsnj04_contig_24002	14740	1	cpsnj04
sample10_contig_40948	15130	0	sample10
sample5_contig_56787	50513	1	sample5
sample4_contig_131160	9834	0	sample4
snj04_contig_12182	18156	0	snj04
sample7_contig_5441	12663	0	sample7
cpsnj03_contig_18452	297603	18	cpsnj03
snj10_contig_2702	48647	0	snj10
sample27_contig_7165	49517	1	sample27
cpsnj14_contig_9166	13921	2	cpsnj14
cpsnj14_contig_45096	39019	0	cpsnj14
snj15_contig_77412	26773	1	snj15
snj02_contig_7331	43979	3	snj02
cpsnj02_contig_53561	30352	3	cpsnj02
snj13_contig_77280	78935	2	snj13
sample27_contig_53372	19396	0	sample27
snj19_contig_17821	79943	2	snj19
snj11_contig_27892	22560	1	snj11
snj20_contig_51260	63441	1	snj20
sample3_contig_19361	13865	0	sample3
cpsnj02_contig_24507	54349	1	cpsnj02
sample2_contig_24600	21204	0	sample2
snj19_contig_52391	72671	5	snj19
sample25_contig_44834	19001	0	sample25
sample24_contig_99891	12125	3	sample24
sample1_contig_150204	76998	0	sample1
sample1_contig_92042	42486	1	sample1
sample5_contig_109825	17582	0	sample5
sample4_contig_67893	19272	0	sample4
snj15_contig_40995	23281	0	snj15
sample28_contig_127186	67970	6	sample28
sample30_contig_66102	13604	0	sample30
snj13_contig_15669	62085	4	snj13
sample15_contig_82447	14307	1	sample15
cpsnj04_contig_31440	25606	2	cpsnj04
sample16_contig_64632	17117	0	sample16
snj01_contig_52623	19439	0	snj01
sample4_contig_125364	35903	0	sample4
sample26_contig_121652	56872	3	sample26
cpsnj14_contig_7248	43389	0	cpsnj14
snj19_contig_42760	12635	0	snj19
snj10_contig_2325	39851	0	snj10
snj13_contig_17331	63323	0	snj13
sample26_contig_5175	208205	2	sample26
cpsnj13_contig_4298	30294	1	cpsnj13
snj19_contig_29937	14274	2	snj19
snj14_contig_72180	32794	2	snj14
cpsnj08_contig_57830	52461	2	cpsnj08
snj16_contig_12765	674791	9	snj16
sample3_contig_28180	9778	0	sample3
sample28_contig_62327	153344	3	sample28
sample4_contig_113419	11717	0	sample4
sample10_contig_67315	17498	0	sample10
cpsnj10_contig_30751	25088	0	cpsnj10
snj01_contig_20622	16740	0	snj01
cpsnj01_contig_49487	10536	0	cpsnj01
cpsnj03_contig_20192	37978	2	cpsnj03
sample8_contig_100673	37143	2	sample8
sample13_contig_76635	8020	0	sample13
snj10_contig_4842	260535	3	snj10
sample12_contig_72477	37265	0	sample12
cpsnj04_contig_50019	26570	1	cpsnj04
sample1_contig_142066	22983	0	sample1
sample12_contig_9711	51305	4	sample12
snj13_contig_45224	18815	0	snj13
sample27_contig_25026	47479	9	sample27
cpsnj04_contig_37087	29166	0	cpsnj04
sample21_contig_10072	12630	0	sample21
sample8_contig_34066	7848	0	sample8
sample11_contig_44670	21504	2	sample11
cpsnj10_contig_1618	12954	0	cpsnj10
sample16_contig_65467	83460	2	sample16
snj11_contig_47374	91596	3	snj11
sample30_contig_90983	9998	0	sample30
snj14_contig_45253	79071	2	snj14
snj15_contig_30186	66362	6	snj15
cpsnj10_contig_7120	43498	1	cpsnj10
sample24_contig_95250	57467	1	sample24
sample29_contig_41439	190476	9	sample29
sample16_contig_15290	207253	15	sample16
sample14_contig_7918	14091	0	sample14
sample13_contig_72260	39913	1	sample13
sample24_contig_331	36216	2	sample24
sample1_contig_163200	40322	1	sample1
sample27_contig_1434	12220	0	sample27
sample3_contig_143985	9653	0	sample3
sample26_contig_63783	134782	5	sample26
sample12_contig_73438	26849	0	sample12
sample4_contig_122658	15239	1	sample4
cpsnj02_contig_10735	48839	0	cpsnj02
sample4_contig_22142	8323	0	sample4
cpsnj08_contig_28643	42818	3	cpsnj08
sample6_contig_60428	23923	0	sample6
cpsnj20_contig_14662	36919	0	cpsnj20
sample7_contig_88897	30087	0	sample7
sample8_contig_88912	25335	0	sample8
sample10_contig_15420	777761	11	sample10
sample15_contig_16271	218624	4	sample15
cpsnj19_contig_27913	239326	14	cpsnj19
sample19_contig_67438	46470	1	sample19
cpsnj04_contig_23530	19997	2	cpsnj04
sample9_contig_1431	46285	3	sample9
cpsnj08_contig_70082	31090	1	cpsnj08
sample24_contig_86293	8786	0	sample24
cpsnj04_contig_14769	37671	2	cpsnj04
sample25_contig_62037	11217	0	sample25
snj16_contig_25378	27077	0	snj16
sample6_contig_80017	22781	0	sample6
sample8_contig_118656	56744	0	sample8
cpsnj20_contig_53764	56875	3	cpsnj20
cpsnj02_contig_64324	25044	0	cpsnj02
sample15_contig_36638	323011	15	sample15
sample15_contig_104387	13696	0	sample15
sample4_contig_18010	33078	0	sample4
sample11_contig_34034	36658	1	sample11
sample17_contig_105927	123167	6	sample17
cpsnj08_contig_35984	8192	0	cpsnj08
cpsnj14_contig_20520	18437	0	cpsnj14
snj13_contig_7693	26491	0	snj13
sample11_contig_94999	23813	1	sample11
snj04_contig_100336	27510	1	snj04
snj01_contig_34377	23520	0	snj01
cpsnj11_contig_48877	13403	0	cpsnj11
sample7_contig_92084	39175	8	sample7
sample24_contig_80194	17710	0	sample24
snj04_contig_49021	13502	0	snj04
sample5_contig_25263	99519	1	sample5
snj02_contig_72500	47396	0	snj02
sample19_contig_20300	49102	2	sample19
sample3_contig_8530	293359	11	sample3
cpsnj19_contig_48741	22620	0	cpsnj19
snj01_contig_5962	69695	3	snj01
snj16_contig_10003	10640	0	snj16
snj01_contig_22553	30678	1	snj01
sample1_contig_165490	34384	1	sample1
sample29_contig_45409	82040	5	sample29
cpsnj02_contig_62306	78482	11	cpsnj02
sample7_contig_22063	20689	0	sample7
snj08_contig_29903	33100	0	snj08
sample26_contig_49531	13759	0	sample26
cpsnj13_contig_11053	55140	1	cpsnj13
snj04_contig_34174	130382	3	snj04
sample10_contig_20258	24499	0	sample10
sample3_contig_147605	58340	3	sample3
sample14_contig_16884	18826	1	sample14
sample16_contig_13170	57072	2	sample16
sample15_contig_6917	15280	1	sample15
snj02_contig_47762	12967	0	snj02
cpsnj03_contig_49138	47712	3	cpsnj03
cpsnj09_contig_39450	22596	0	cpsnj09
cpsnj14_contig_56150	31324	0	cpsnj14
sample14_contig_32203	7395	0	sample14
sample6_contig_54064	21310	1	sample6
sample9_contig_74997	30479	2	sample9
cpsnj16_contig_36181	84323	10	cpsnj16
sample11_contig_59328	46937	1	sample11
sample23_contig_17025	18469	0	sample23
sample12_contig_20652	15621	0	sample12
sample2_contig_86163	27390	1	sample2
snj15_contig_82601	42026	0	snj15
sample27_contig_89484	35176	2	sample27
sample2_contig_96408	6908	0	sample2
cpsnj08_contig_97475	53168	0	cpsnj08
sample11_contig_17590	82641	1	sample11
snj13_contig_38416	36727	0	snj13
sample21_contig_13203	26122	0	sample21
snj03_contig_65830	9711	1	snj03
cpsnj14_contig_5332	25179	0	cpsnj14
sample10_contig_41509	15990	0	sample10
sample29_contig_7618	112146	13	sample29
sample11_contig_58363	17327	1	sample11
snj15_contig_55610	27190	0	snj15
sample28_contig_109227	13034	1	sample28
cpsnj14_contig_55228	26199	1	cpsnj14
sample22_contig_50380	60558	1	sample22
sample9_contig_61273	40833	1	sample9
cpsnj08_contig_20959	64250	2	cpsnj08
sample12_contig_45348	17565	1	sample12
sample17_contig_1184	23492	0	sample17
cpsnj10_contig_3437	48745	0	cpsnj10
sample8_contig_109518	20792	0	sample8
sample28_contig_124248	75641	0	sample28
sample3_contig_89574	23215	0	sample3
sample4_contig_129345	19296	1	sample4
snj01_contig_2409	36398	0	snj01
sample21_contig_54412	74277	0	sample21
cpsnj10_contig_72177	42178	3	cpsnj10
sample2_contig_42554	54403	0	sample2
sample10_contig_16257	53790	0	sample10
sample6_contig_72545	39498	0	sample6
sample4_contig_74367	58424	1	sample4
sample15_contig_61592	13383	0	sample15
sample1_contig_26131	102253	4	sample1
sample2_contig_48166	30374	0	sample2
sample1_contig_110932	6418	0	sample1
cpsnj08_contig_46135	25126	0	cpsnj08
cpsnj19_contig_1786	50731	1	cpsnj19
sample5_contig_38976	8687	0	sample5
sample1_contig_73024	3123	0	sample1
cpsnj08_contig_78904	15391	0	cpsnj08
snj14_contig_20511	46777	0	snj14
sample1_contig_94648	9068	0	sample1
sample30_contig_50454	18025	0	sample30
cpsnj13_contig_18802	23941	0	cpsnj13
sample19_contig_32830	34731	0	sample19
cpsnj09_contig_50165	31147	0	cpsnj09
snj01_contig_50694	19948	0	snj01
snj08_contig_64221	38443	0	snj08
sample28_contig_93426	10058	0	sample28
sample28_contig_14009	299720	17	sample28
snj04_contig_32648	26331	1	snj04
cpsnj16_contig_43275	12671	0	cpsnj16
snj20_contig_34259	15883	0	snj20
sample8_contig_83849	11456	0	sample8
cpsnj08_contig_74853	12681	1	cpsnj08
sample11_contig_39581	86569	3	sample11
snj11_contig_65718	33937	3	snj11
snj19_contig_539	54797	4	snj19
sample11_contig_111857	21763	0	sample11
sample6_contig_6760	161932	8	sample6
sample12_contig_79062	66605	0	sample12
cpsnj09_contig_46901	37840	1	cpsnj09
sample3_contig_98615	14053	0	sample3
sample4_contig_120513	43462	1	sample4
sample7_contig_38596	28741	3	sample7
snj03_contig_55766	40227	0	snj03
snj20_contig_16980	60387	0	snj20
cpsnj08_contig_10862	102242	4	cpsnj08
sample11_contig_39816	21181	0	sample11
sample30_contig_74485	21551	0	sample30
sample26_contig_16989	113110	3	sample26
sample17_contig_93773	23198	0	sample17
sample16_contig_102707	18415	0	sample16
cpsnj03_contig_24455	35688	1	cpsnj03
sample23_contig_37254	60570	0	sample23
cpsnj19_contig_23084	412343	9	cpsnj19
sample26_contig_97065	26127	1	sample26
sample28_contig_34900	11806	0	sample28
snj14_contig_46741	86172	0	snj14
sample28_contig_105648	18355	1	sample28
sample15_contig_29821	17007	0	sample15
snj02_contig_42281	16905	0	snj02
sample28_contig_31680	13333	1	sample28
cpsnj01_contig_70209	37045	0	cpsnj01
sample28_contig_96298	23666	1	sample28
sample4_contig_34602	16523	0	sample4
cpsnj02_contig_26593	12062	0	cpsnj02
sample12_contig_39495	63720	2	sample12
sample7_contig_28417	58507	1	sample7
sample1_contig_87099	32228	0	sample1
sample4_contig_19618	81305	0	sample4
sample8_contig_79936	11864	1	sample8
sample8_contig_25223	22155	0	sample8
cpsnj14_contig_9625	24573	0	cpsnj14
sample1_contig_97251	7101	0	sample1
cpsnj08_contig_97099	20047	0	cpsnj08
sample26_contig_3647	20876	0	sample26
sample27_contig_4252	63161	0	sample27
cpsnj03_contig_25947	69256	0	cpsnj03
cpsnj03_contig_36084	40003	0	cpsnj03
sample14_contig_42696	35579	1	sample14
sample12_contig_18206	32962	0	sample12
sample20_contig_57902	69052	8	sample20
snj13_contig_36274	13559	0	snj13
sample18_contig_75674	12731	0	sample18
