sample13_SemiBin_32.k141_1398915.region501.1	T1PKS	PKS	1	11758	11758	sample13_SemiBin_32	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__SXOA01;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__SXOA01	s__
snj20_SemiBin_40.k141_1401621.region307.1	RRE-containing	RiPP	1	4258	4258	snj20_SemiBin_40	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JACCZX01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCZX01	s__
sample8_SemiBin_31.k141_1402633.region392.1	terpene	terpene	1	4239	4239	sample8_SemiBin_31	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAMQPK01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAMQPK01	s__
snj20_SemiBin_32.k141_140472.region166.1	terpene	terpene	7132	21634	14503	snj20_SemiBin_32	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp025935475	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp025935475
sample22_SemiBin_27.k141_1405356.region309.1	NRPS-like	NRPS	1	21648	21648	sample22_SemiBin_27	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAMQPK01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAMQPK01	s__
sample19_SemiBin_2.k141_140540.region227.1	terpene	terpene	1	5101	5101	sample19_SemiBin_2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__DATLHW01;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__DATLHW01	g__	s__
sample7_SemiBin_80.k141_1408207.region62.1	T3PKS.RRE-containing	PKS.RiPP	1	24082	24082	sample7_SemiBin_80	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample24_SemiBin_14.k141_1408920.region182.1	arylpolyene	other	1	6491	6491	sample24_SemiBin_14	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035454685	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035454685
snj14_SemiBin_42.k141_1408988.region18.1	T1PKS	PKS	1	4872	4872	snj14_SemiBin_42	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
snj14_SemiBin_65.k141_141174.region765.1	terpene	terpene	1	3884	3884	snj14_SemiBin_65	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Rariloculales;f__Rariloculaceae;g__FEN-1219;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__FEN-1219	s__
snj03_SemiBin_60.k141_1415993.region43.1	arylpolyene	other	1	8937	8937	snj03_SemiBin_60	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__
snj04_SemiBin_4.k141_1416423.region863.1	NRPS	NRPS	1	3332	3332	snj04_SemiBin_4	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
cpsnj13_SemiBin_7.k141_141830.region308.1	terpene	terpene	1	3217	3217	cpsnj13_SemiBin_7	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__Gp7-AA6;g__DAHUXD01;s__	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__UBA5066	f__Gp7-AA6	g__DAHUXD01	s__
snj04_SemiBin_4.k141_1418857.region940.1	NRPS	NRPS	1	10819	10819	snj04_SemiBin_4	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
sample2_SemiBin_53.k141_1419690.region63.1	hserlactone	other	1	8711	8711	sample2_SemiBin_53	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__Palsa-1315 sp035457905	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Palsa-1315	s__Palsa-1315 sp035457905
snj11_SemiBin_138.k141_1419821.region817.1	terpene	terpene	1	7609	7609	snj11_SemiBin_138	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
sample9_SemiBin_34.k141_1419897.region18.1	NRPS.NRPS-like	NRPS	1	3793	3793	sample9_SemiBin_34	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample16_SemiBin_11.k141_141991.region7.1	NRPS-like	NRPS	1	25209	25209	sample16_SemiBin_11	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp025929745	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp025929745
sample1_SemiBin_56.k141_1421573.region514.1	lassopeptide.RRE-containing	RiPP	1	5515	5515	sample1_SemiBin_56	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__DASRJG01;g__;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__DASRJG01	g__	s__
sample16_SemiBin_14.k141_1421919.region59.1	terpene	terpene	1	2943	2943	sample16_SemiBin_14	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASQFI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASQFI01	s__
snj09_SemiBin_45.k141_1422115.region49.1	RiPP-like	RiPP	1516	8682	7167	snj09_SemiBin_45	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR37;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR37	s__
cpsnj13_SemiBin_87.k141_1422772.region73.1	RiPP-like	RiPP	1	5456	5456	cpsnj13_SemiBin_87	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__	s__
cpsnj11_SemiBin_113.k141_1422964.region125.1	LAP	RiPP	1	5685	5685	cpsnj11_SemiBin_113	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Versatilivoradales;f__Versatilivoraceae;g__VFZK01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Versatilivoradales	f__Versatilivoraceae	g__VFZK01	s__
cpsnj04_SemiBin_29.k141_142333.region207.1	arylpolyene	other	1	3365	3365	cpsnj04_SemiBin_29	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
cpsnj08_SemiBin_29.k141_142333.region207.1	arylpolyene	other	1	3365	3365	cpsnj08_SemiBin_29								
snj03_SemiBin_67.k141_1424145.region179.1	terpene	terpene	1	7574	7574	snj03_SemiBin_67	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_D;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__Rubrobacter_D	s__
sample21_SemiBin_34.k141_1424537.region131.1	lanthipeptide-class-v	RiPP	1	15153	15153	sample21_SemiBin_34	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__JAHWKZ01;g__JAICNR01;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__JACCXV01	f__JAHWKZ01	g__JAICNR01	s__
snj13_SemiBin_7.k141_1426644.region494.1	NRPS-like	NRPS	1	27268	27268	snj13_SemiBin_7	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__	s__
sample2_SemiBin_7.k141_1426917.region397.1	NRPS	NRPS	1	13227	13227	sample2_SemiBin_7	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__RBC074;f__RBC074;g__JAJVID01;s__JAJVID01 sp035275805	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__RBC074	f__RBC074	g__JAJVID01	s__JAJVID01 sp035275805
cpsnj20_SemiBin_76.k141_1428297.region814.1	NRPS-like	NRPS	1	3204	3204	cpsnj20_SemiBin_76	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DAIRFP01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DAIRFP01	s__
cpsnj14_SemiBin_34.k141_1428469.region676.1	phosphonate	other	1	5475	5475	cpsnj14_SemiBin_34	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj10_SemiBin_138.k141_1428836.region572.1	NRPS-like	NRPS	1	8012	8012	cpsnj10_SemiBin_138	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACCXG01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACCXG01	s__
sample22_SemiBin_99.k141_142912.region404.1	NRPS-like.terpene	NRPS.terpene	1	30936	30936	sample22_SemiBin_99	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
snj11_SemiBin_80.k141_1429128.region74.1	redox-cofactor	RiPP	1	3780	3780	snj11_SemiBin_80	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__DASRWT01 sp035764725	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__DASRWT01 sp035764725
snj08_SemiBin_65.k141_1429430.region45.1	NRPS-like	NRPS	1	9118	9118	snj08_SemiBin_65	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj01_SemiBin_41.k141_1435122.region619.1	NRPS	NRPS	1	4806	4806	cpsnj01_SemiBin_41	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JAICSD01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JAICSD01	s__
sample7_SemiBin_38.k141_1435644.region318.1	terpene	terpene	1	19489	19489	sample7_SemiBin_38	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__CAMLFJ01	s__
cpsnj20_SemiBin_85.k141_1435933.region381.1	hglE-KS	PKS	1	28819	28819	cpsnj20_SemiBin_85	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__	s__
sample17_SemiBin_16.k141_143609.region416.1	NRPS-like	NRPS	1	9029	9029	sample17_SemiBin_16	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASQFI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASQFI01	s__
cpsnj20_SemiBin_64.k141_1437536.region143.1	betalactone	other	11327	32113	20787	cpsnj20_SemiBin_64	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp025935475	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp025935475
cpsnj03_SemiBin_131.k141_1438927.region279.1	NRPS-like	NRPS	1	19359	19359	cpsnj03_SemiBin_131	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__
snj10_SemiBin_41.k141_1439331.region270.1	lanthipeptide-class-ii	RiPP	1	3960	3960	snj10_SemiBin_41	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Pseudolabrys	s__
snj14_SemiBin_49.k141_1440426.region365.1	NRPS-like	NRPS	1	14438	14438	snj14_SemiBin_49	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__SG8-41	s__
sample9_SemiBin_99.k141_1441698.region85.1	RiPP-like	RiPP	1	3289	3289	sample9_SemiBin_99	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Rariloculales;f__Rariloculaceae;g__FEN-1219;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__FEN-1219	s__
cpsnj09_SemiBin_13.k141_1444624.region180.1	phosphonate.terpene	other.terpene	2369	33682	31314	cpsnj09_SemiBin_13	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__DASRWT01 sp035764725	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__DASRWT01 sp035764725
snj16_SemiBin_58.k141_1445558.region336.1	RRE-containing	RiPP	6314	26586	20273	snj16_SemiBin_58	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	s__
cpsnj11_SemiBin_7.k141_1445566.region556.1	NRPS	NRPS	1	5930	5930	cpsnj11_SemiBin_7	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DAIRFP01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DAIRFP01	s__
sample16_SemiBin_27.k141_144590.region31.1	NRPS-like	NRPS	1	3467	3467	sample16_SemiBin_27	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACCXG01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACCXG01	s__
snj02_SemiBin_4.k141_14466.region158.1	terpene	terpene	16360	37376	21017	snj02_SemiBin_4	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	s__
snj19_SemiBin_42.k141_1447030.region776.1	NRPS	NRPS	1	4922	4922	snj19_SemiBin_42	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__PSRF01 sp035697925	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__PSRF01 sp035697925
sample20_SemiBin_54.k141_1447375.region296.1	phosphonate	other	1	3131	3131	sample20_SemiBin_54	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp029240595	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp029240595
sample11_SemiBin_31.k141_1447500.region240.1	phosphonate	other	1	14204	14204	sample11_SemiBin_31	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp035761895	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp035761895
sample7_SemiBin_38.k141_144929.region606.1	NRPS-like	NRPS	1	29132	29132	sample7_SemiBin_38	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__CAMLFJ01	s__
sample16_SemiBin_61.k141_1449751.region117.1	terpene	terpene	2095	26830	24736	sample16_SemiBin_61	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__G020349025;f__G020349025;g__DASRJW01;s__	d__Bacteria	p__Krumholzibacteriota	c__Krumholzibacteriia	o__G020349025	f__G020349025	g__DASRJW01	s__
snj15_SemiBin_5.k141_144983.region161.1	ranthipeptide	RiPP	2461	16255	13795	snj15_SemiBin_5	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Pseudolabrys	s__
snj11_SemiBin_90.k141_1450035.region151.1	RRE-containing	RiPP	1	2966	2966	snj11_SemiBin_90	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp036277875	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__TA-21	s__TA-21 sp036277875
cpsnj04_SemiBin_14.k141_1450863.region73.1	NRPS	NRPS	1	4771	4771	cpsnj04_SemiBin_14	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
cpsnj08_SemiBin_14.k141_1450863.region73.1	NRPS	NRPS	1	4771	4771	cpsnj08_SemiBin_14	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__SZUA-252;f__SZUA-252;g__WS-9;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__SZUA-252	f__SZUA-252	g__WS-9	s__
snj04_SemiBin_4.k141_145095.region415.1	NRPS	NRPS	1	4104	4104	snj04_SemiBin_4	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
cpsnj09_SemiBin_32.k141_1451227.region389.1	RiPP-like	RiPP	1	6928	6928	cpsnj09_SemiBin_32	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR5	s__
cpsnj04_SemiBin_14.k141_1452936.region94.1	NRPS	NRPS	1	27020	27020	cpsnj04_SemiBin_14	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
cpsnj08_SemiBin_14.k141_1452936.region94.1	NRPS	NRPS	1	27020	27020	cpsnj08_SemiBin_14	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__SZUA-252;f__SZUA-252;g__WS-9;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__SZUA-252	f__SZUA-252	g__WS-9	s__
snj03_SemiBin_36.k141_1452984.region649.1	NRPS	NRPS	1	3308	3308	snj03_SemiBin_36	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__
sample13_SemiBin_130.k141_1453534.region471.1	NRPS-like	NRPS	1	5248	5248	sample13_SemiBin_130	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__Gp6-AA40 sp035710305	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__Gp6-AA40 sp035710305
sample15_SemiBin_0.k141_1453705.region5.1	lassopeptide.RRE-containing	RiPP	1	3062	3062	sample15_SemiBin_0	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__DASRJG01;g__;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__DASRJG01	g__	s__
snj11_SemiBin_40.k141_1453826.region409.1	NRPS-like	NRPS	1	3732	3732	snj11_SemiBin_40	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAEUPI01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAEUPI01	s__
cpsnj14_SemiBin_44.k141_1454104.region179.1	NRPS-like	NRPS	1	8903	8903	cpsnj14_SemiBin_44	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
snj13_SemiBin_7.k141_1455933.region824.1	terpene	terpene	1	11848	11848	snj13_SemiBin_7	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__	s__
snj16_SemiBin_8.k141_145648.region520.1	arylpolyene	other	1	9549	9549	snj16_SemiBin_8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Z2-YC6860;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Z2-YC6860	s__
cpsnj03_SemiBin_79.k141_1457412.region687.1	terpene	terpene	1	3785	3785	cpsnj03_SemiBin_79	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SZUA-320;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__SZUA-320	s__
sample30_SemiBin_34.k141_1458519.region237.1	RiPP-like	RiPP	1848	13234	11387	sample30_SemiBin_34	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp035761895	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp035761895
cpsnj14_SemiBin_44.k141_1459692.region236.1	NRPS-like	NRPS	1	5465	5465	cpsnj14_SemiBin_44	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample27_SemiBin_16.k141_146030.region585.1	RiPP-like	RiPP	1	7377	7377	sample27_SemiBin_16	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
sample19_SemiBin_37.k141_146200.region125.1	terpene	terpene	3129	25569	22441	sample19_SemiBin_37	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__CACIAM-22H2;f__CACIAM-22H2;g__DATFES01;s__DATFES01 sp035457725	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__CACIAM-22H2	f__CACIAM-22H2	g__DATFES01	s__DATFES01 sp035457725
snj01_SemiBin_1.k141_1462303.region841.1	T1PKS	PKS	1	3235	3235	snj01_SemiBin_1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PMG-095;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__PMG-095	s__
