cpsnj16_SemiBin_841	5056	4134
cpsnj16_SemiBin_84	3780	3222
cpsnj16_SemiBin_85	7002	5489
cpsnj16_SemiBin_86	2659	2197
cpsnj16_SemiBin_87	5257	4623
cpsnj16_SemiBin_88	4384	3582
cpsnj16_SemiBin_89	4783	3040
cpsnj16_SemiBin_8	4531	3897
cpsnj16_SemiBin_90	1400	1275
cpsnj16_SemiBin_94	6150	3453
cpsnj16_SemiBin_96	4312	3950
cpsnj16_SemiBin_97	5158	4452
cpsnj16_SemiBin_98	3912	3101
cpsnj16_SemiBin_99	3382	2893
cpsnj16_SemiBin_9	5750	5390
cpsnj19_SemiBin_0	3467	3193
cpsnj19_SemiBin_100	5787	3645
cpsnj19_SemiBin_101	5215	3876
cpsnj19_SemiBin_102	2775	2231
cpsnj19_SemiBin_103	5189	4359
cpsnj19_SemiBin_104	4707	3973
cpsnj19_SemiBin_105	2884	1740
cpsnj19_SemiBin_106	2593	2220
cpsnj19_SemiBin_107	2564	2292
cpsnj19_SemiBin_109	2804	2302
cpsnj19_SemiBin_10	7090	6163
cpsnj19_SemiBin_110	9607	7031
cpsnj19_SemiBin_111	10718	8226
cpsnj19_SemiBin_112	2254	1911
cpsnj19_SemiBin_113	8585	4968
cpsnj19_SemiBin_114	6025	4602
cpsnj19_SemiBin_117	3576	2788
cpsnj19_SemiBin_1181	7589	5735
cpsnj19_SemiBin_118	3188	2654
cpsnj19_SemiBin_11	7504	5636
cpsnj19_SemiBin_120	2165	1947
cpsnj19_SemiBin_123	6991	5254
cpsnj19_SemiBin_124	2299	2003
cpsnj19_SemiBin_125	5709	4912
cpsnj19_SemiBin_126	6413	4483
cpsnj19_SemiBin_128	3548	2843
cpsnj19_SemiBin_12	1977	1685
cpsnj19_SemiBin_130	2732	2301
cpsnj19_SemiBin_134	3263	2924
cpsnj19_SemiBin_135	3603	3117
cpsnj19_SemiBin_136	4465	3760
cpsnj19_SemiBin_139	5912	4902
cpsnj19_SemiBin_13	3566	2998
cpsnj19_SemiBin_140	7605	5029
cpsnj19_SemiBin_142	4030	3271
cpsnj19_SemiBin_145	4474	3638
cpsnj19_SemiBin_146	4551	3602
cpsnj19_SemiBin_148	2099	1855
cpsnj19_SemiBin_14	4097	3742
cpsnj19_SemiBin_153	3391	3029
cpsnj19_SemiBin_15	2187	1838
cpsnj19_SemiBin_160	3580	2979
cpsnj19_SemiBin_162	6555	5505
cpsnj19_SemiBin_166	5378	4606
cpsnj19_SemiBin_167	7908	5704
cpsnj19_SemiBin_169	5047	4130
cpsnj19_SemiBin_16	6722	5751
cpsnj19_SemiBin_171	3295	2601
cpsnj19_SemiBin_179	4494	3828
cpsnj19_SemiBin_1817	3720	3096
cpsnj19_SemiBin_182	4990	4367
cpsnj19_SemiBin_189	4686	4054
cpsnj19_SemiBin_18	6712	5913
cpsnj19_SemiBin_190	3745	2951
cpsnj19_SemiBin_198	5086	4401
cpsnj19_SemiBin_199	4932	4279
cpsnj19_SemiBin_1	3074	2525
cpsnj19_SemiBin_20	6362	4939
cpsnj19_SemiBin_215	3099	2691
cpsnj19_SemiBin_21	3981	3287
cpsnj19_SemiBin_224	5711	4444
cpsnj19_SemiBin_22	3934	3220
cpsnj19_SemiBin_234	4042	3504
cpsnj19_SemiBin_23	3835	3136
cpsnj19_SemiBin_242	5611	5052
cpsnj19_SemiBin_24	4208	3493
cpsnj19_SemiBin_255	5145	3890
cpsnj19_SemiBin_257	4606	3863
cpsnj19_SemiBin_25	2373	2044
cpsnj19_SemiBin_26	5172	4517
cpsnj19_SemiBin_27	2577	2182
cpsnj19_SemiBin_28	7362	5939
cpsnj19_SemiBin_297	3768	3448
cpsnj19_SemiBin_29	4546	3837
cpsnj19_SemiBin_2	5921	5154
cpsnj19_SemiBin_307	2901	2534
cpsnj19_SemiBin_30	4224	3479
cpsnj19_SemiBin_310	5472	4762
cpsnj19_SemiBin_31	5865	5127
cpsnj19_SemiBin_33	4566	4199
cpsnj19_SemiBin_34	5105	4305
cpsnj19_SemiBin_35	10132	8750
cpsnj19_SemiBin_363	1880	1426
cpsnj19_SemiBin_36	7172	5969
cpsnj19_SemiBin_37	7470	5847
cpsnj19_SemiBin_38	6468	5282
cpsnj19_SemiBin_39	4423	3960
cpsnj19_SemiBin_3	3133	2696
cpsnj19_SemiBin_406	4951	3998
cpsnj19_SemiBin_40	5091	4655
cpsnj19_SemiBin_416	6563	5277
cpsnj19_SemiBin_41	5018	4202
cpsnj19_SemiBin_42	6215	4898
cpsnj19_SemiBin_43	6053	4961
cpsnj19_SemiBin_44	2956	2288
cpsnj19_SemiBin_45	5365	4705
cpsnj19_SemiBin_46	4698	3859
cpsnj19_SemiBin_47	5346	4517
cpsnj19_SemiBin_487	5070	3902
cpsnj19_SemiBin_48	5268	4035
cpsnj19_SemiBin_49	3607	3002
cpsnj19_SemiBin_4	3813	3381
cpsnj19_SemiBin_50	3379	2653
cpsnj19_SemiBin_51	6867	5860
cpsnj19_SemiBin_522	4202	3369
cpsnj19_SemiBin_52	6589	5497
cpsnj19_SemiBin_53	6682	5929
cpsnj19_SemiBin_54	3623	2977
cpsnj19_SemiBin_55	6042	5057
cpsnj19_SemiBin_56	6489	5400
cpsnj19_SemiBin_57	4474	3915
cpsnj19_SemiBin_58	2479	1967
cpsnj19_SemiBin_59	3615	3162
cpsnj19_SemiBin_5	4125	3634
cpsnj19_SemiBin_60	5332	4257
cpsnj19_SemiBin_61	2407	1873
cpsnj19_SemiBin_62	3253	2667
cpsnj19_SemiBin_63	3573	2900
cpsnj19_SemiBin_64	3260	3001
cpsnj19_SemiBin_65	4086	3153
cpsnj19_SemiBin_66	5448	4604
cpsnj19_SemiBin_67	5551	4726
cpsnj19_SemiBin_685	5842	3988
cpsnj19_SemiBin_68	3219	2477
cpsnj19_SemiBin_69	11851	7651
cpsnj19_SemiBin_6	5905	4990
cpsnj19_SemiBin_70	5621	4092
cpsnj19_SemiBin_71	6961	4759
cpsnj19_SemiBin_72	2376	2000
cpsnj19_SemiBin_73	3044	2719
cpsnj19_SemiBin_74	3106	2322
cpsnj19_SemiBin_75	4501	3718
cpsnj19_SemiBin_76	5174	4572
cpsnj19_SemiBin_77	7216	5420
cpsnj19_SemiBin_78	2507	2005
cpsnj19_SemiBin_79	2467	2282
cpsnj19_SemiBin_7	3140	2724
cpsnj19_SemiBin_80	5882	4929
cpsnj19_SemiBin_810	2736	2456
cpsnj19_SemiBin_81	5523	4885
cpsnj19_SemiBin_83	2304	1944
cpsnj19_SemiBin_84	5317	4743
cpsnj19_SemiBin_85	6837	5127
cpsnj19_SemiBin_88	5359	4025
cpsnj19_SemiBin_89	3081	2442
cpsnj19_SemiBin_8	6187	5452
cpsnj19_SemiBin_90	4431	3726
cpsnj19_SemiBin_91	3799	3026
cpsnj19_SemiBin_92	5358	4240
cpsnj19_SemiBin_93	7563	6369
cpsnj19_SemiBin_94	4417	3519
cpsnj19_SemiBin_95	6786	4987
cpsnj19_SemiBin_96	4450	3472
cpsnj19_SemiBin_97	2452	1936
cpsnj19_SemiBin_98	6795	5466
cpsnj19_SemiBin_99	6931	5252
cpsnj19_SemiBin_9	3132	2709
cpsnj20_SemiBin_0	2804	2691
cpsnj20_SemiBin_101	3053	2785
cpsnj20_SemiBin_102	3214	2767
cpsnj20_SemiBin_104	6008	5019
cpsnj20_SemiBin_105	2980	2531
cpsnj20_SemiBin_106	1389	1326
cpsnj20_SemiBin_109	3863	3362
cpsnj20_SemiBin_10	3154	2693
cpsnj20_SemiBin_114	7955	5600
cpsnj20_SemiBin_116	2695	2095
cpsnj20_SemiBin_118	1918	1755
cpsnj20_SemiBin_119	3363	2572
cpsnj20_SemiBin_11	6569	5499
cpsnj20_SemiBin_121	3663	3212
cpsnj20_SemiBin_123	5796	4815
cpsnj20_SemiBin_125	2935	2298
cpsnj20_SemiBin_126	3471	3250
cpsnj20_SemiBin_129	4769	4021
cpsnj20_SemiBin_12	4116	3684
cpsnj20_SemiBin_132	4792	4133
cpsnj20_SemiBin_135	2014	1783
cpsnj20_SemiBin_138	4070	3296
cpsnj20_SemiBin_13	4193	3819
cpsnj20_SemiBin_148	1835	1716
cpsnj20_SemiBin_149	3423	3008
cpsnj20_SemiBin_14	3924	3083
cpsnj20_SemiBin_158	4151	3743
cpsnj20_SemiBin_15	3418	3069
cpsnj20_SemiBin_1607	2183	1955
cpsnj20_SemiBin_1612	5691	4253
cpsnj20_SemiBin_163	3937	3292
cpsnj20_SemiBin_1646	5223	4181
cpsnj20_SemiBin_164	2457	2254
cpsnj20_SemiBin_169	2150	1740
cpsnj20_SemiBin_16	4576	4261
cpsnj20_SemiBin_171	2668	2192
cpsnj20_SemiBin_172	3481	2958
cpsnj20_SemiBin_174	4848	4046
cpsnj20_SemiBin_17	2487	2135
cpsnj20_SemiBin_18	4979	4275
cpsnj20_SemiBin_195	7095	4309
cpsnj20_SemiBin_19	5851	5144
cpsnj20_SemiBin_1	3136	2877
cpsnj20_SemiBin_200	827	529
cpsnj20_SemiBin_205	2580	2028
cpsnj20_SemiBin_207	4467	3890
cpsnj20_SemiBin_209	3287	2852
cpsnj20_SemiBin_20	2732	2181
cpsnj20_SemiBin_21	5733	4853
cpsnj20_SemiBin_221	5125	3775
cpsnj20_SemiBin_222	4790	3649
cpsnj20_SemiBin_22	2125	1780
cpsnj20_SemiBin_23	4057	3704
cpsnj20_SemiBin_24	3844	3589
cpsnj20_SemiBin_25	3886	3363
cpsnj20_SemiBin_26	10135	7664
cpsnj20_SemiBin_27	5840	4878
cpsnj20_SemiBin_28	2103	1714
cpsnj20_SemiBin_29	3168	2573
cpsnj20_SemiBin_2	3651	3430
cpsnj20_SemiBin_301	1931	1483
cpsnj20_SemiBin_30	6577	5787
cpsnj20_SemiBin_31	3669	3271
cpsnj20_SemiBin_320	3852	3020
cpsnj20_SemiBin_32	3310	3063
cpsnj20_SemiBin_33	2820	2269
cpsnj20_SemiBin_34	3424	3305
cpsnj20_SemiBin_35	3888	3149
cpsnj20_SemiBin_36	5158	4520
cpsnj20_SemiBin_37	3929	3263
cpsnj20_SemiBin_38	988	735
cpsnj20_SemiBin_39	5095	4525
cpsnj20_SemiBin_3	3142	2932
cpsnj20_SemiBin_40	4792	3686
cpsnj20_SemiBin_41	2815	2450
cpsnj20_SemiBin_42	5496	4732
cpsnj20_SemiBin_431	3322	3041
cpsnj20_SemiBin_436	1958	1817
cpsnj20_SemiBin_44	3362	2923
cpsnj20_SemiBin_45	4685	3420
cpsnj20_SemiBin_46	3739	3382
cpsnj20_SemiBin_47	6111	5178
cpsnj20_SemiBin_48	2522	2436
cpsnj20_SemiBin_49	4764	4328
cpsnj20_SemiBin_4	2955	2688
cpsnj20_SemiBin_51	3206	2939
cpsnj20_SemiBin_52	4238	3182
cpsnj20_SemiBin_53	4754	4284
cpsnj20_SemiBin_540	7207	5462
cpsnj20_SemiBin_554	5526	4854
cpsnj20_SemiBin_55	5582	5088
cpsnj20_SemiBin_56	3003	2518
cpsnj20_SemiBin_57	4470	3836
cpsnj20_SemiBin_59	7642	5976
cpsnj20_SemiBin_5	3494	2941
cpsnj20_SemiBin_60	4358	3737
cpsnj20_SemiBin_61	4470	3501
cpsnj20_SemiBin_62	4302	3222
cpsnj20_SemiBin_63	4531	3878
cpsnj20_SemiBin_64	4791	4256
cpsnj20_SemiBin_65	1959	1855
cpsnj20_SemiBin_66	4262	3222
cpsnj20_SemiBin_67	2835	2688
cpsnj20_SemiBin_68	2821	2134
cpsnj20_SemiBin_69	1800	1683
cpsnj20_SemiBin_6	2750	2546
cpsnj20_SemiBin_70	4644	3500
cpsnj20_SemiBin_71	6581	5600
cpsnj20_SemiBin_72	2897	2339
cpsnj20_SemiBin_73	1086	713
cpsnj20_SemiBin_74	5439	4685
cpsnj20_SemiBin_75	1641	1088
cpsnj20_SemiBin_76	5202	4459
cpsnj20_SemiBin_774	6891	5921
cpsnj20_SemiBin_77	4879	4180
cpsnj20_SemiBin_78	5884	5184
cpsnj20_SemiBin_790	3575	3126
cpsnj20_SemiBin_79	4444	3497
cpsnj20_SemiBin_7	2988	2693
cpsnj20_SemiBin_81	4506	3752
cpsnj20_SemiBin_82	2483	2168
cpsnj20_SemiBin_83	4148	3064
cpsnj20_SemiBin_84	4278	3475
cpsnj20_SemiBin_85	3246	2817
cpsnj20_SemiBin_86	2887	2699
cpsnj20_SemiBin_87	7742	5767
cpsnj20_SemiBin_88	2741	2515
cpsnj20_SemiBin_89	7290	6447
cpsnj20_SemiBin_8	4771	4296
cpsnj20_SemiBin_90	3239	2603
cpsnj20_SemiBin_92	1493	947
cpsnj20_SemiBin_93	4796	3999
cpsnj20_SemiBin_94	3721	3411
cpsnj20_SemiBin_95	4959	3721
cpsnj20_SemiBin_96	3198	2606
cpsnj20_SemiBin_99	4553	4129
cpsnj20_SemiBin_9	3839	3423
sample10_SemiBin_0	3881	3651
sample10_SemiBin_100	4209	3488
sample10_SemiBin_127	2760	2312
sample10_SemiBin_133	5984	4911
sample10_SemiBin_135	3264	2674
sample10_SemiBin_136	5428	4210
sample10_SemiBin_13	3402	3158
sample10_SemiBin_142	2403	2058
sample10_SemiBin_153	2113	1799
sample10_SemiBin_155	2543	2283
sample10_SemiBin_156	2702	2223
sample10_SemiBin_165	7924	6114
sample10_SemiBin_175	3108	2770
sample10_SemiBin_17	3597	3087
sample10_SemiBin_180	4154	3591
sample10_SemiBin_197	1493	1392
sample10_SemiBin_1	4083	3708
sample10_SemiBin_211	3414	2758
sample10_SemiBin_230	2594	2192
sample10_SemiBin_231	5386	4704
sample10_SemiBin_286	2417	1753
sample10_SemiBin_28	5445	4839
sample10_SemiBin_309	2664	2220
sample10_SemiBin_30	4772	4076
sample10_SemiBin_320	2862	1853
sample10_SemiBin_34	2932	2407
sample10_SemiBin_36	3065	2547
sample10_SemiBin_37	2972	2496
sample10_SemiBin_40	3663	3407
sample10_SemiBin_41	2356	1963
sample10_SemiBin_43	7010	5909
sample10_SemiBin_44	3628	3135
sample10_SemiBin_4	4099	3559
sample10_SemiBin_53	4649	2720
sample10_SemiBin_54	2763	2437
sample10_SemiBin_56	3126	2570
sample10_SemiBin_57	3460	3014
sample10_SemiBin_58	3752	3151
sample10_SemiBin_59	2718	2299
sample10_SemiBin_62	5274	4093
sample10_SemiBin_63	6957	5606
sample10_SemiBin_66	4919	3871
sample10_SemiBin_70	4865	4227
sample10_SemiBin_7	4697	4329
sample10_SemiBin_80	3641	3064
sample10_SemiBin_83	7992	5830
sample10_SemiBin_84	2639	2155
sample10_SemiBin_85	3694	3218
sample10_SemiBin_86	3893	3420
sample10_SemiBin_90	4821	3739
sample10_SemiBin_94	2769	2166
sample10_SemiBin_98	4002	3551
sample10_SemiBin_99	2524	2248
sample10_SemiBin_9	10017	7635
sample11_SemiBin_0	3670	2948
sample11_SemiBin_101	4064	3306
sample11_SemiBin_103	4940	4251
sample11_SemiBin_106	783	477
sample11_SemiBin_10	3223	3021
sample11_SemiBin_112	2089	1858
sample11_SemiBin_117	3850	2744
sample11_SemiBin_11	3608	3389
sample11_SemiBin_122	2810	2270
sample11_SemiBin_125	5937	4919
sample11_SemiBin_12	4908	4127
sample11_SemiBin_130	2625	2000
sample11_SemiBin_140	2482	2165
sample11_SemiBin_14	3269	3027
sample11_SemiBin_15	1046	748
sample11_SemiBin_1625	3348	2857
sample11_SemiBin_164	3742	3251
sample11_SemiBin_16	4837	4151
sample11_SemiBin_196	2569	1754
sample11_SemiBin_19	4272	3562
sample11_SemiBin_20	3421	2929
sample11_SemiBin_217	2689	1817
sample11_SemiBin_21	3061	2667
sample11_SemiBin_22	2825	2346
sample11_SemiBin_23	4415	3668
sample11_SemiBin_24	3930	3410
sample11_SemiBin_25	5356	4204
sample11_SemiBin_26	3179	2597
sample11_SemiBin_27	6048	4859
sample11_SemiBin_29	2801	2292
sample11_SemiBin_2	4383	3934
sample11_SemiBin_31	7268	6347
sample11_SemiBin_32	3554	2955
sample11_SemiBin_33	3882	2935
sample11_SemiBin_38	3786	3511
sample11_SemiBin_39	4758	4125
sample11_SemiBin_3	3738	2920
sample11_SemiBin_42	4301	3888
sample11_SemiBin_45	3760	2960
sample11_SemiBin_46	3444	3032
sample11_SemiBin_47	3373	2668
sample11_SemiBin_49	4072	3322
sample11_SemiBin_4	3216	2793
sample11_SemiBin_50	3362	3036
sample11_SemiBin_51	3685	3257
sample11_SemiBin_52	5588	4915
sample11_SemiBin_54	3665	2868
sample11_SemiBin_55	6124	4813
sample11_SemiBin_5	4785	4299
sample11_SemiBin_61	7841	5360
sample11_SemiBin_63	3031	2713
sample11_SemiBin_64	2359	2128
sample11_SemiBin_65	4995	4251
sample11_SemiBin_67	4703	3865
sample11_SemiBin_69	2942	2349
sample11_SemiBin_6	2411	2096
sample11_SemiBin_73	3992	3390
sample11_SemiBin_74	2809	2234
sample11_SemiBin_75	4524	3333
sample11_SemiBin_76	5259	4516
sample11_SemiBin_79	1961	1455
sample11_SemiBin_82	4043	3639
sample11_SemiBin_87	6019	4888
sample11_SemiBin_88	1943	1626
sample11_SemiBin_89	3742	3265
sample11_SemiBin_8	4759	4093
sample11_SemiBin_90	2544	2069
sample11_SemiBin_911	4193	3580
sample11_SemiBin_99	3202	2571
sample11_SemiBin_9	3330	2823
sample12_SemiBin_0	3964	3176
sample12_SemiBin_101	4342	3650
sample12_SemiBin_10	2646	2176
sample12_SemiBin_1163	5116	3892
sample12_SemiBin_1168	7926	5801
sample12_SemiBin_11	5715	5051
sample12_SemiBin_1225	6078	5077
sample12_SemiBin_127	1901	1704
sample12_SemiBin_12	3599	3306
sample12_SemiBin_13	5287	4337
sample12_SemiBin_14	2674	2510
sample12_SemiBin_156	2311	1698
sample12_SemiBin_158	2896	1917
sample12_SemiBin_15	3357	2709
sample12_SemiBin_16	4383	3655
sample12_SemiBin_17	5254	4076
sample12_SemiBin_18	4774	3848
sample12_SemiBin_19	5806	4902
sample12_SemiBin_20	4790	3815
sample12_SemiBin_21	1092	767
sample12_SemiBin_22	2852	2453
sample12_SemiBin_24	3179	2706
sample12_SemiBin_25	4242	3556
sample12_SemiBin_26	1652	1389
sample12_SemiBin_27	5643	4314
sample12_SemiBin_28	6298	4646
sample12_SemiBin_29	3880	3004
sample12_SemiBin_2	3360	2851
sample12_SemiBin_31	2876	2337
sample12_SemiBin_32	3627	3019
sample12_SemiBin_33	4183	3544
sample12_SemiBin_34	2317	2097
sample12_SemiBin_37	2457	2293
sample12_SemiBin_38	2946	2424
sample12_SemiBin_39	2872	2629
sample12_SemiBin_3	4340	4021
sample12_SemiBin_40	3761	3109
sample12_SemiBin_41	4232	3196
sample12_SemiBin_42	4944	3947
sample12_SemiBin_43	4607	3973
sample12_SemiBin_44	5799	4799
sample12_SemiBin_46	2625	2261
sample12_SemiBin_47	2373	1956
sample12_SemiBin_48	5090	4364
sample12_SemiBin_49	3069	2373
sample12_SemiBin_4	5327	4334
sample12_SemiBin_504	3762	3060
sample12_SemiBin_50	4577	3983
sample12_SemiBin_546	5518	4366
sample12_SemiBin_54	5421	4306
sample12_SemiBin_57	4267	3484
sample12_SemiBin_5	2427	2185
sample12_SemiBin_61	5074	4365
sample12_SemiBin_64	4345	3909
sample12_SemiBin_65	4997	4351
sample12_SemiBin_6	3786	3360
sample12_SemiBin_72	4834	4100
sample12_SemiBin_73	5629	4428
sample12_SemiBin_76	5529	3813
sample12_SemiBin_7	3316	2706
sample12_SemiBin_83	4471	3315
sample12_SemiBin_8	5816	4775
sample12_SemiBin_92	3804	2966
sample12_SemiBin_9	5080	4336
sample13_SemiBin_0	3372	3109
sample13_SemiBin_100	7507	6156
sample13_SemiBin_101	3569	2851
sample13_SemiBin_1023	5024	3902
sample13_SemiBin_102	5621	4710
sample13_SemiBin_104	5290	4588
sample13_SemiBin_106	2915	2496
sample13_SemiBin_107	4083	3225
sample13_SemiBin_1085	4161	3491
sample13_SemiBin_108	2752	2243
sample13_SemiBin_109	3212	2227
sample13_SemiBin_10	4682	4038
sample13_SemiBin_110	3523	3051
sample13_SemiBin_111	3420	2638
sample13_SemiBin_112	3344	3086
sample13_SemiBin_113	6042	4831
sample13_SemiBin_114	5546	4434
sample13_SemiBin_115	6635	4958
sample13_SemiBin_1162	4685	4014
sample13_SemiBin_117	4495	3541
sample13_SemiBin_118	1913	1615
sample13_SemiBin_11	3860	3605
sample13_SemiBin_120	5181	4409
sample13_SemiBin_121	2729	2297
sample13_SemiBin_122	3890	3112
sample13_SemiBin_123	4999	3702
sample13_SemiBin_124	6986	6161
sample13_SemiBin_125	5025	4343
sample13_SemiBin_126	5644	4550
sample13_SemiBin_127	10100	6564
sample13_SemiBin_12	3415	2964
sample13_SemiBin_130	1507	1278
sample13_SemiBin_131	3068	2617
sample13_SemiBin_133	4503	3537
sample13_SemiBin_137	3499	2963
sample13_SemiBin_139	5300	3429
sample13_SemiBin_13	4150	3448
sample13_SemiBin_140	5619	4042
sample13_SemiBin_141	4495	3917
sample13_SemiBin_142	5559	4784
sample13_SemiBin_145	2209	1894
sample13_SemiBin_146	4447	3852
sample13_SemiBin_147	2486	2278
sample13_SemiBin_148	5035	4019
sample13_SemiBin_14	4202	3657
sample13_SemiBin_151	2103	1627
sample13_SemiBin_153	6611	5398
sample13_SemiBin_154	4167	3750
sample13_SemiBin_156	3018	2636
sample13_SemiBin_157	3265	2836
sample13_SemiBin_158	6139	5001
sample13_SemiBin_1590	3596	2956
sample13_SemiBin_1592	4908	4157
sample13_SemiBin_1597	5340	4159
sample13_SemiBin_159	5036	3443
sample13_SemiBin_15	2069	1711
sample13_SemiBin_1619	2396	2228
sample13_SemiBin_163	3298	2749
sample13_SemiBin_165	3214	2231
sample13_SemiBin_169	2888	2565
sample13_SemiBin_16	3080	2652
sample13_SemiBin_172	3195	2506
sample13_SemiBin_173	3770	3267
sample13_SemiBin_176	4327	3294
sample13_SemiBin_179	3613	2978
sample13_SemiBin_17	4612	3864
sample13_SemiBin_182	1774	1466
sample13_SemiBin_184	3494	2923
sample13_SemiBin_188	3983	3089
sample13_SemiBin_18	5049	4192
sample13_SemiBin_191	5468	4407
sample13_SemiBin_194	3027	2556
sample13_SemiBin_197	6234	4621
sample13_SemiBin_19	3170	2771
sample13_SemiBin_1	3581	2886
sample13_SemiBin_202	3554	2969
sample13_SemiBin_203	3983	3089
sample13_SemiBin_206	2986	2332
sample13_SemiBin_20	4830	4247
sample13_SemiBin_211	4860	3853
sample13_SemiBin_215	4088	3399
sample13_SemiBin_216	7048	4539
sample13_SemiBin_217	4287	3662
sample13_SemiBin_21	2807	2475
sample13_SemiBin_221	3796	2857
sample13_SemiBin_225	3892	3028
sample13_SemiBin_232	3178	2322
sample13_SemiBin_233	3147	2724
sample13_SemiBin_237	9203	6550
sample13_SemiBin_23	2270	2097
sample13_SemiBin_244	3564	2955
sample13_SemiBin_247	3180	2595
sample13_SemiBin_24	3144	2710
sample13_SemiBin_253	2134	1995
sample13_SemiBin_259	3105	2650
sample13_SemiBin_25	2363	2149
sample13_SemiBin_263	4850	3663
sample13_SemiBin_267	2800	2615
sample13_SemiBin_26	5980	5005
sample13_SemiBin_27	6167	5037
sample13_SemiBin_28	4268	3935
sample13_SemiBin_296	3431	2912
sample13_SemiBin_29	3165	2929
sample13_SemiBin_2	5370	4684
sample13_SemiBin_30	3591	2909
sample13_SemiBin_316	2162	1611
sample13_SemiBin_319	2924	1924
sample13_SemiBin_31	4260	3607
sample13_SemiBin_32	4536	4061
sample13_SemiBin_334	5995	4718
sample13_SemiBin_33	3340	2751
sample13_SemiBin_34	4832	4142
sample13_SemiBin_35	4948	4430
sample13_SemiBin_367	4035	3598
sample13_SemiBin_36	4159	3518
sample13_SemiBin_37	3462	2893
sample13_SemiBin_388	2898	2708
sample13_SemiBin_38	4313	3633
sample13_SemiBin_39	5174	4069
sample13_SemiBin_3	5474	4699
sample13_SemiBin_40	4240	3499
sample13_SemiBin_41	3097	2680
sample13_SemiBin_42	4012	3227
sample13_SemiBin_43	5397	4510
sample13_SemiBin_44	6117	5547
sample13_SemiBin_453	5618	3145
sample13_SemiBin_45	4626	4274
sample13_SemiBin_46	3662	3031
sample13_SemiBin_47	4158	3760
sample13_SemiBin_487	4872	3906
sample13_SemiBin_48	3364	2908
sample13_SemiBin_49	4537	3993
sample13_SemiBin_4	6138	5178
sample13_SemiBin_50	7492	6352
sample13_SemiBin_51	5500	4605
sample13_SemiBin_521	4064	3322
sample13_SemiBin_52	4287	3515
sample13_SemiBin_53	2849	2307
sample13_SemiBin_54	3478	2840
sample13_SemiBin_55	3168	2342
sample13_SemiBin_56	2987	2607
sample13_SemiBin_57	4026	3108
sample13_SemiBin_59	3054	2625
sample13_SemiBin_5	6155	5220
sample13_SemiBin_60	3567	3142
sample13_SemiBin_61	6616	5322
sample13_SemiBin_63	4760	3909
sample13_SemiBin_648	4491	3905
sample13_SemiBin_64	5892	4745
sample13_SemiBin_65	3662	3387
sample13_SemiBin_66	3898	3549
sample13_SemiBin_67	6893	5330
sample13_SemiBin_68	2674	2442
sample13_SemiBin_69	4525	3631
sample13_SemiBin_6	4459	3697
sample13_SemiBin_70	4819	3883
sample13_SemiBin_72	3080	2381
sample13_SemiBin_73	3711	2891
sample13_SemiBin_74	2953	2595
sample13_SemiBin_76	4828	3622
sample13_SemiBin_77	1870	1638
sample13_SemiBin_78	2685	2382
sample13_SemiBin_79	7836	5218
sample13_SemiBin_7	5652	4843
sample13_SemiBin_80	7847	5548
sample13_SemiBin_81	7364	6148
sample13_SemiBin_82	4045	3708
sample13_SemiBin_84	4775	3641
sample13_SemiBin_85	4736	3559
sample13_SemiBin_86	1551	1263
sample13_SemiBin_87	5906	4616
sample13_SemiBin_88	5354	4540
sample13_SemiBin_89	4929	4395
sample13_SemiBin_8	3361	3139
sample13_SemiBin_90	5116	4524
sample13_SemiBin_91	3089	2690
sample13_SemiBin_92	7633	5987
sample13_SemiBin_93	4478	3745
sample13_SemiBin_94	6156	4557
sample13_SemiBin_95	3490	2862
sample13_SemiBin_96	4397	3864
sample13_SemiBin_97	6038	4232
sample13_SemiBin_98	1063	896
sample13_SemiBin_99	5191	3981
sample13_SemiBin_9	6659	5867
sample14_SemiBin_0	3297	2756
sample14_SemiBin_103	2265	1902
sample14_SemiBin_10	3234	3041
sample14_SemiBin_114	3001	2674
sample14_SemiBin_11	6903	5729
sample14_SemiBin_121	3809	3065
sample14_SemiBin_124	2248	1860
sample14_SemiBin_12	4894	4260
sample14_SemiBin_133	2494	2149
sample14_SemiBin_13	5051	4276
sample14_SemiBin_145	2162	1830
sample14_SemiBin_149	3464	3033
sample14_SemiBin_14	3693	2874
sample14_SemiBin_1521	11027	5905
sample14_SemiBin_1525	5976	5248
sample14_SemiBin_153	2805	2207
sample14_SemiBin_1577	2711	2074
sample14_SemiBin_1582	4966	3857
sample14_SemiBin_15	3696	3040
sample14_SemiBin_16	2609	2015
sample14_SemiBin_184	2149	1605
sample14_SemiBin_18	4962	4137
sample14_SemiBin_19	1230	1001
sample14_SemiBin_1	5107	4473
sample14_SemiBin_203	2411	2077
sample14_SemiBin_20	5610	3741
sample14_SemiBin_21	4031	3027
sample14_SemiBin_22	4186	3613
sample14_SemiBin_231	2435	1683
sample14_SemiBin_23	4763	4070
sample14_SemiBin_24	3252	2587
sample14_SemiBin_250	1749	1199
sample14_SemiBin_25	9370	6345
sample14_SemiBin_26	6886	5676
sample14_SemiBin_27	5080	4266
sample14_SemiBin_28	3475	2981
sample14_SemiBin_29	3407	2690
sample14_SemiBin_2	5391	4782
sample14_SemiBin_31	5186	4102
sample14_SemiBin_32	3004	2276
sample14_SemiBin_33	6394	5108
sample14_SemiBin_34	4250	3863
sample14_SemiBin_35	6460	5694
