snj13_SemiBin_61.fa_contig_6398_polypolish.region001	RRE-containing	RiPP	16888	31236	14349	snj13_SemiBin_61	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionaceae;g__Desertibaculum;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Ferrovibrionales	f__Ferrovibrionaceae	g__Desertibaculum	s__
snj01_SemiBin_56.fa_contig_38859_polypolish.region001	terpene	terpene	1	14873	14873	snj01_SemiBin_56	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Defluviilinea;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Villigracilaceae	g__Defluviilinea	s__
cpsnj08_SemiBin_63.fa_contig_16970_polypolish.region001	terpene	terpene	351922	372824	20903	cpsnj08_SemiBin_63	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JAGGAG01;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__JAGGAG01	s__
sample25_SemiBin_25.fa_contig_36716_polypolish.region001	hserlactone	other	338812	359447	20636	sample25_SemiBin_25	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj13_SemiBin_148.fa_contig_1087_polypolish.region001	terpene	terpene	2358770	2380603	21834	cpsnj13_SemiBin_148	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
sample22_SemiBin_713.fa_contig_14230_polypolish.region001	T3PKS	PKS	42776	83825	41050	sample22_SemiBin_713	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
snj03_SemiBin_70.fa_contig_52101_polypolish.region001	resorcinol	other	6294	47549	41256	snj03_SemiBin_70	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA10324;g__JAFDYS01;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__UBA10324	g__JAFDYS01	s__
sample7_SemiBin_1.fa_contig_23220.region001	arylpolyene	other	342972	384186	41215	sample7_SemiBin_1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp035761895	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp035761895
sample22_SemiBin_93.fa_contig_16671_polypolish.region001	terpene	terpene	13672	29898	16227	sample22_SemiBin_93	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Fen-1058;f__Fen-1058;g__Fen-1058;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__Fen-1058	s__
sample20_SemiBin_200.fa_contig_43809_polypolish.region001	terpene	terpene	76746	98535	21790	sample20_SemiBin_200	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Luteitalea	s__
sample4_SemiBin_151.fa_contig_20387_polypolish.region001	RRE-containing	RiPP	311097	331363	20267	sample4_SemiBin_151	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Dongiales;f__JAREAF01;g__JAREAF01;s__JAREAF01 sp035456545	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Dongiales	f__JAREAF01	g__JAREAF01	s__JAREAF01 sp035456545
sample27_SemiBin_764.fa_contig_51831_polypolish.region001	NRPS-like	NRPS	37191	73425	36235	sample27_SemiBin_764	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Fen-181;g__FEN-299;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Fen-181	g__FEN-299	s__
cpsnj10_SemiBin_2.fa_contig_1131_polypolish.region001	RRE-containing	RiPP	336164	356436	20273	cpsnj10_SemiBin_2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__SG8-41	s__
cpsnj15_SemiBin_106.fa_contig_76087_polypolish.region001	resorcinol	other	321465	363313	41849	cpsnj15_SemiBin_106	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__	s__
sample29_SemiBin_191.fa_contig_41439_polypolish.region001	RRE-containing	RiPP	31071	52960	21890	sample29_SemiBin_191	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__DP-6;f__DP-6;g__DATJZY01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__DP-6	f__DP-6	g__DATJZY01	s__
sample1_SemiBin_50.fa_contig_18061_polypolish.region001	terpene	terpene	11487	33340	21854	sample1_SemiBin_50	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__	s__
sample6_SemiBin_66.fa_contig_16527_polypolish.region001	ranthipeptide	RiPP	32056	53516	21461	sample6_SemiBin_66	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Bin18;f__Bin18;g__VGTJ01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Bin18	f__Bin18	g__VGTJ01	s__
cpsnj04_SemiBin_953.fa_contig_1221_polypolish.region001	NRPS	NRPS	87197	131366	44170	cpsnj04_SemiBin_953	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__DASPWV01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__DASPWV01	s__
snj15_SemiBin_40.fa_contig_50389_polypolish.region001	T3PKS	PKS	98665	139192	40528	snj15_SemiBin_40	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__;g__;s__	d__Bacteria	p__Myxococcota	c__UBA796	o__UBA796	f__	g__	s__
sample17_SemiBin_80.fa_contig_19411.region001	RRE-containing	RiPP	57220	77522	20303	sample17_SemiBin_80	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Fen-336	f__Fen-336	g__	s__
cpsnj09_SemiBin_77.fa_contig_11966_polypolish.region001	T3PKS	PKS	124574	165668	41095	cpsnj09_SemiBin_77	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__WS-11;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__RBG-16-71-46	f__RBG-16-71-46	g__WS-11	s__
snj13_SemiBin_1.fa_contig_21288_polypolish.region002	NRPS-like.T1PKS	NRPS.PKS	1116003	1202408	86406	snj13_SemiBin_1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
cpsnj10_SemiBin_39.fa_contig_9627_polypolish.region001	NRPS-like	NRPS	29389	71905	42517	cpsnj10_SemiBin_39	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__12-FULL-67-14b	s__
cpsnj11_SemiBin_966.fa_contig_52771_polypolish.region001	RRE-containing	RiPP	93842	114582	20741	cpsnj11_SemiBin_966	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
snj19_SemiBin_227.fa_contig_34042_polypolish.region002	RiPP-like	RiPP	265604	277448	11845	snj19_SemiBin_227	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp025935475	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp025935475
cpsnj16_SemiBin_29.fa_contig_1283_polypolish.region002	NRPS-like	NRPS	692892	733848	40957	cpsnj16_SemiBin_29	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__JANOGJ01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__JANOGJ01	s__
cpsnj03_SemiBin_283.fa_contig_35826_polypolish.region001	terpene	terpene	19443	32446	13004	cpsnj03_SemiBin_283	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Usitatibacteraceae;g__Usitatibacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Usitatibacteraceae	g__Usitatibacter	s__
sample2_SemiBin_18.fa_contig_19627_polypolish.region001	terpene	terpene	30497	52256	21760	sample2_SemiBin_18	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACCXG01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACCXG01	s__
snj08_SemiBin_180.fa_contig_45501_polypolish.region001	terpene	terpene	35930	59602	23673	snj08_SemiBin_180	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__DASUFZ01;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__SMWR01	g__DASUFZ01	s__
cpsnj09_SemiBin_242.fa_contig_5201_polypolish.region001	T3PKS	PKS	1	39929	39929	cpsnj09_SemiBin_242	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR31;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR31	s__
sample16_SemiBin_73.fa_contig_54820_polypolish.region001	terpene	terpene	293097	315256	22160	sample16_SemiBin_73	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__JAEUIG01;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__JAEUIG01	s__
sample1_SemiBin_87.fa_contig_77715_polypolish.region001	NRPS-like	NRPS	94086	136053	41968	sample1_SemiBin_87	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__JAEUMW01;g__JAEUMW01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__JAEUMW01	g__JAEUMW01	s__
sample29_SemiBin_103.fa_contig_28534_polypolish.region001	T3PKS	PKS	5212	29446	24235	sample29_SemiBin_103	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Aggregatilineaceae;g__JACRBK01;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Aggregatilineaceae	g__JACRBK01	s__
snj19_SemiBin_34.fa_contig_41609_polypolish.region001	T3PKS	PKS	151535	192639	41105	snj19_SemiBin_34	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Chryseolinea;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Chryseolinea	s__
sample29_SemiBin_27.fa_contig_3481_polypolish.region001	NRPS-like	NRPS	246376	288916	42541	sample29_SemiBin_27	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACDCA01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACDCA01	s__
sample30_SemiBin_26.fa_contig_12085_polypolish.region001	NRPS-like	NRPS	14694	57474	42781	sample30_SemiBin_26	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035454685	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035454685
cpsnj09_SemiBin_116.fa_contig_7094_polypolish.region001	terpene	terpene	196407	217075	20669	cpsnj09_SemiBin_116	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__	s__
cpsnj16_SemiBin_187.fa_contig_5114_polypolish.region001	RRE-containing.lassopeptide	RiPP	1	17817	17817	cpsnj16_SemiBin_187	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACCXG01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACCXG01	s__
snj09_SemiBin_127.fa_contig_50700_polypolish.region002	betalactone	other	77718	104770	27053	snj09_SemiBin_127	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample5_SemiBin_57.fa_contig_104392_polypolish.region001	terpene	terpene	451511	473266	21756	sample5_SemiBin_57	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__DATBJJ01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__DATBJJ01	s__
cpsnj03_SemiBin_283.fa_contig_41344_polypolish.region001	lassopeptide	RiPP	12514	32657	20144	cpsnj03_SemiBin_283	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Usitatibacteraceae;g__Usitatibacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Usitatibacteraceae	g__Usitatibacter	s__
sample7_SemiBin_3.fa_contig_1097.region003	arylpolyene	other	4746243	4787415	41173	sample7_SemiBin_3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__SG8-41	s__
snj20_SemiBin_19.fa_contig_3334_polypolish.region001	RRE-containing	RiPP	72862	93857	20996	snj20_SemiBin_19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAEUPI01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAEUPI01	s__
cpsnj10_SemiBin_302.fa_contig_52693_polypolish.region001	LAP.thiopeptide	RiPP	64134	97527	33394	cpsnj10_SemiBin_302	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Pseudonocardiaceae	g__	s__
snj04_SemiBin_63.fa_contig_6473_polypolish.region001	terpene	terpene	31990	52916	20927	snj04_SemiBin_63	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__;g__;s__	d__Bacteria	p__Myxococcota	c__UBA796	o__UBA796	f__	g__	s__
sample5_SemiBin_1199.fa_contig_26470_polypolish.region001	ranthipeptide	RiPP	16044	37486	21443	sample5_SemiBin_1199	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACCXG01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACCXG01	s__
sample20_SemiBin_57.fa_contig_49583_polypolish.region001	terpene	terpene	438331	460147	21817	sample20_SemiBin_57	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__DATMCM01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__UBA7656	g__DATMCM01	s__
snj03_SemiBin_34.fa_contig_4427_polypolish.region001	RRE-containing	RiPP	356627	377475	20849	snj03_SemiBin_34	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__DASUFZ01;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__SMWR01	g__DASUFZ01	s__
sample19_SemiBin_142.fa_contig_9936_polypolish.region002	thioamitides	RiPP	489099	511842	22744	sample19_SemiBin_142	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__
sample19_SemiBin_41.fa_contig_5117_polypolish.region001	NRPS-like	NRPS	284580	327390	42811	sample19_SemiBin_41	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas sp900100485	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Nitrosomonas	s__Nitrosomonas sp900100485
sample20_SemiBin_331.fa_contig_2136_polypolish.region001	terpene	terpene	192663	214422	21760	sample20_SemiBin_331	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__CAWULT01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__CAWULT01	s__
cpsnj16_SemiBin_204.fa_contig_7598_polypolish.region002	RRE-containing	RiPP	64412	84681	20270	cpsnj16_SemiBin_204	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
cpsnj09_SemiBin_86.fa_contig_6149_polypolish.region003	butyrolactone	other	522128	533120	10993	cpsnj09_SemiBin_86	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAMQPK01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAMQPK01	s__
snj08_SemiBin_115.fa_contig_75739_polypolish.region001	RRE-containing	RiPP	38113	58571	20459	snj08_SemiBin_115	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample6_SemiBin_108.fa_contig_10057_polypolish.region001	arylpolyene	other	66554	106784	40231	sample6_SemiBin_108	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Ilumatobacter	s__
sample6_SemiBin_75.fa_contig_103334_polypolish.region001	RRE-containing	RiPP	1	18125	18125	sample6_SemiBin_75	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Gp7-AA8	f__Gp7-AA8	g__QHVT01	s__
sample4_SemiBin_100.fa_contig_7095_polypolish.region001	NRPS-like	NRPS	253929	296490	42562	sample4_SemiBin_100	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
snj09_SemiBin_1.fa_contig_551_polypolish.region001	NRPS-like	NRPS	394342	437203	42862	snj09_SemiBin_1	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample10_SemiBin_153.fa_contig_52466_polypolish.region001	terpene	terpene	7054	28160	21107	sample10_SemiBin_153	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__	s__
sample10_SemiBin_28.fa_contig_2289_polypolish.region001	redox-cofactor	RiPP	601236	623342	22107	sample10_SemiBin_28	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__CAMLFJ01	s__
sample18_SemiBin_266.fa_contig_3110_polypolish.region001	NRPS-like	NRPS	56874	98778	41905	sample18_SemiBin_266	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__20CM-2-55-15	f__20CM-2-55-15	g__	s__
sample17_SemiBin_191.fa_contig_54.region001	RRE-containing	RiPP	338174	359112	20939	sample17_SemiBin_191	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__SMWR01	g__	s__
sample13_SemiBin_51.fa_contig_7624_polypolish.region001	arylpolyene.ladderane	other	148371	172684	24314	sample13_SemiBin_51	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__DP-6;f__DP-6;g__;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__DP-6	f__DP-6	g__	s__
cpsnj04_SemiBin_222.fa_contig_39460_polypolish.region001	terpene	terpene	333986	355334	21349	cpsnj04_SemiBin_222	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__	s__
sample3_SemiBin_5.fa_contig_12434_polypolish.region001	T3PKS	PKS	1161230	1202270	41041	sample3_SemiBin_5	d__Bacteria;p__ARS69;c__ARS69;o__ARS69;f__ARS69;g__JALGZO01;s__	d__Bacteria	p__ARS69	c__ARS69	o__ARS69	f__ARS69	g__JALGZO01	s__
sample20_SemiBin_143.fa_contig_451_polypolish.region001	terpene	terpene	153708	174220	20513	sample20_SemiBin_143	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR5	s__
sample25_SemiBin_30.fa_contig_33780_polypolish.region001	phosphonate	other	181543	199880	18338	sample25_SemiBin_30	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__	g__	s__
snj15_SemiBin_26.fa_contig_5580_polypolish.region001	indole	other	1	18548	18548	snj15_SemiBin_26	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG30;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG30	s__
sample16_SemiBin_11.fa_contig_7265_polypolish.region001	terpene	terpene	88591	109457	20867	sample16_SemiBin_11	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp035761525	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp035761525
sample18_SemiBin_149.fa_contig_5183_polypolish.region001	redox-cofactor	RiPP	90767	112856	22090	sample18_SemiBin_149	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__
sample11_SemiBin_65.fa_contig_14504_polypolish.region001	RRE-containing.lassopeptide	RiPP	937225	960852	23628	sample11_SemiBin_65	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
sample6_SemiBin_74.fa_contig_1494_polypolish.region001	NRPS	NRPS	339911	384363	44453	sample6_SemiBin_74	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample10_SemiBin_66.fa_contig_1115_polypolish.region001	phosphonate	other	125194	141102	15909	sample10_SemiBin_66	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__DASSBQ01;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__DASSBQ01	s__
sample26_SemiBin_31.fa_contig_17327_polypolish.region001	RRE-containing	RiPP	449358	473472	24115	sample26_SemiBin_31	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__20CM-2-65-7;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__20CM-2-65-7	s__
