cpsnj15_contig_15617	linear	15743	0.9613	23847 # genus # Sphingomicrobium	cpsnj15	1
cpsnj15_contig_37037	linear	17995	0.9611	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_15019	linear	32357	0.9611	56 # order # Burkholderiales	cpsnj15	1
cpsnj15_contig_43474	linear	39120	0.9608	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_69956	linear	28453	0.9607	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_25937	linear	21681	0.9607	96 # family # Rhizobiaceae	cpsnj15	2
cpsnj15_contig_23275	linear	32276	0.9605	5368 # genus # Variovorax	cpsnj15	1
cpsnj15_contig_8217	linear	32094	0.9603	3181 # family # Nitrospiraceae	cpsnj15	7
cpsnj15_contig_53444	linear	27125	0.9601	3055 # genus # Cupriavidus	cpsnj15	0
cpsnj15_contig_70356	linear	16152	0.9599	1264 # family # Xanthobacteraceae	cpsnj15	2
cpsnj15_contig_32931	linear	13566	0.9596	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_60091	linear	80978	0.9594	90 # class # Alphaproteobacteria	cpsnj15	1
cpsnj15_contig_64655	linear	58765	0.9591	3 # phylum # Pseudomonadota	cpsnj15	1
cpsnj15_contig_37264	linear	59372	0.9589	4 # class # Gammaproteobacteria	cpsnj15	0
cpsnj15_contig_72081	linear	38086	0.9589	66 # family # Burkholderiaceae	cpsnj15	0
cpsnj15_contig_67848	linear	13793	0.9582	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_6175	linear	16698	0.9580	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_50254	linear	21126	0.9578	3 # phylum # Pseudomonadota	cpsnj15	2
cpsnj15_contig_33122	linear	12992	0.9576	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_59999	linear	58728	0.9574	1264 # family # Xanthobacteraceae	cpsnj15	0
cpsnj15_contig_44412	linear	29655	0.9574	7997 # order # Vicinamibacterales	cpsnj15	2
cpsnj15_contig_24956	linear	52164	0.9573	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_43332	linear	30632	0.9572	1264 # family # Xanthobacteraceae	cpsnj15	1
cpsnj15_contig_52909	linear	22277	0.9570	3 # phylum # Pseudomonadota	cpsnj15	0
cpsnj15_contig_44733	linear	36722	0.9569	3390 # genus # Novosphingobium	cpsnj15	3
cpsnj15_contig_32656	linear	13205	0.9567	96 # family # Rhizobiaceae	cpsnj15	0
cpsnj15_contig_72950	linear	30473	0.9567	1264 # family # Xanthobacteraceae	cpsnj15	0
cpsnj15_contig_6954	linear	29016	0.9567	1178 # family # Sphingomonadaceae	cpsnj15	0
cpsnj15_contig_73264	linear	30440	0.9566	2 # superkingdom # Bacteria	cpsnj15	1
cpsnj15_contig_74562	linear	83507	0.9565	90 # class # Alphaproteobacteria	cpsnj15	1
cpsnj15_contig_48867	linear	14634	0.9564	3055 # genus # Cupriavidus	cpsnj15	0
cpsnj15_contig_50922	linear	14582	0.9562	56 # order # Burkholderiales	cpsnj15	1
cpsnj15_contig_70475	linear	49664	0.9558	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_35656	linear	35936	0.9556	1178 # family # Sphingomonadaceae	cpsnj15	0
cpsnj15_contig_71775	linear	56953	0.9555	4456 # genus # Neoroseomonas	cpsnj15	0
cpsnj15_contig_51655	linear	69694	0.9553	95 # order # Rhizobiales	cpsnj15	13
cpsnj15_contig_12835	linear	25050	0.9553	95 # order # Rhizobiales	cpsnj15	1
cpsnj15_contig_52141	linear	22082	0.9551	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_67803	linear	29126	0.9551	95 # order # Rhizobiales	cpsnj15	0
cpsnj15_contig_3621	linear	37208	0.9550	3055 # genus # Cupriavidus	cpsnj15	1
cpsnj15_contig_28979	linear	42533	0.9549	3 # phylum # Pseudomonadota	cpsnj15	0
cpsnj15_contig_30994	linear	24225	0.9547	96 # family # Rhizobiaceae	cpsnj15	3
cpsnj15_contig_26365	linear	15461	0.9544	1265 # genus # Bradyrhizobium	cpsnj15	1
cpsnj15_contig_68344	linear	18570	0.9543	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_40262	linear	90722	0.9540	1264 # family # Xanthobacteraceae	cpsnj15	4
cpsnj15_contig_26798	linear	59659	0.9539	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__;s__	cpsnj15	1
cpsnj15_contig_50099	linear	11532	0.9537	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_74308	linear	73528	0.9537	1264 # family # Xanthobacteraceae	cpsnj15	1
cpsnj15_contig_23792	linear	37163	0.9536	3390 # genus # Novosphingobium	cpsnj15	0
cpsnj15_contig_28958	linear	77388	0.9536	1265 # genus # Bradyrhizobium	cpsnj15	6
cpsnj15_contig_39782	linear	158039	0.9535	22923 # genus # Nordella	cpsnj15	1
cpsnj15_contig_11449	linear	11172	0.9533	1178 # family # Sphingomonadaceae	cpsnj15	0
cpsnj15_contig_8724	linear	40150	0.9532	66 # family # Burkholderiaceae	cpsnj15	0
cpsnj15_contig_22807	linear	28597	0.9531	95 # order # Rhizobiales	cpsnj15	1
cpsnj15_contig_12195	linear	19006	0.9529	11416 # family # CSP1-6	cpsnj15	2
cpsnj15_contig_35819	linear	48756	0.9524	66 # family # Burkholderiaceae	cpsnj15	2
cpsnj15_contig_19919	linear	26577	0.9522	95 # order # Rhizobiales	cpsnj15	1
cpsnj15_contig_73866	linear	44614	0.9522	2 # superkingdom # Bacteria	cpsnj15	1
cpsnj15_contig_9379	linear	33959	0.9518	90 # class # Alphaproteobacteria	cpsnj15	1
cpsnj15_contig_1496	linear	27730	0.9517	2 # superkingdom # Bacteria	cpsnj15	3
cpsnj15_contig_63024	linear	90735	0.9516	1264 # family # Xanthobacteraceae	cpsnj15	0
cpsnj15_contig_70026	linear	56360	0.9512	2 # superkingdom # Bacteria	cpsnj15	0
cpsnj15_contig_3568	linear	3129	0.9512	27488 # genus # Gp6-AA40	cpsnj15	0
cpsnj15_contig_8993	linear	34101	0.9507	66 # family # Burkholderiaceae	cpsnj15	0
cpsnj15_contig_14788	linear	69500	0.9506	1264 # family # Xanthobacteraceae	cpsnj15	2
cpsnj15_contig_27277	linear	35328	0.9506	95 # order # Rhizobiales	cpsnj15	2
cpsnj15_contig_15512	linear	28177	0.9504	56 # order # Burkholderiales	cpsnj15	0
cpsnj15_contig_43207	linear	39334	0.9503	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj15_contig_52167	linear	23319	0.9502	66 # family # Burkholderiaceae	cpsnj15	1
cpsnj15_contig_72775	linear	15568	0.9501	90 # class # Alphaproteobacteria	cpsnj15	0
cpsnj16_contig_12251	linear	20455	0.9887	95 # order # Rhizobiales	cpsnj16	0
cpsnj16_contig_15131	linear	32674	0.9869	1265 # genus # Bradyrhizobium	cpsnj16	9
cpsnj16_contig_47749	linear	17977	0.9852	23847 # genus # Sphingomicrobium	cpsnj16	0
cpsnj16_contig_48761	linear	35619	0.9847	2070 # family # Steroidobacteraceae	cpsnj16	4
cpsnj16_contig_12279	linear	17221	0.9846	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_37411	linear	12389	0.9845	1264 # family # Xanthobacteraceae	cpsnj16	4
cpsnj16_contig_39329	linear	15926	0.9844	1264 # family # Xanthobacteraceae	cpsnj16	2
cpsnj16_contig_49753	linear	86257	0.9839	1264 # family # Xanthobacteraceae	cpsnj16	8
cpsnj16_contig_19244	linear	14190	0.9838	23847 # genus # Sphingomicrobium	cpsnj16	0
cpsnj16_contig_11228	linear	4257	0.9838	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_25483	linear	58248	0.9829	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_1298	linear	67159	0.9822	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_45085	linear	36759	0.9818	5850 # genus # Pseudonocardia	cpsnj16	1
cpsnj16_contig_20555	linear	30741	0.9815	1265 # genus # Bradyrhizobium	cpsnj16	2
cpsnj16_contig_18669	linear	13447	0.9815	56 # order # Burkholderiales	cpsnj16	0
cpsnj16_contig_14496	linear	20902	0.9812	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_35534	linear	158396	0.9812	90 # class # Alphaproteobacteria	cpsnj16	4
cpsnj16_contig_7094	linear	85303	0.9809	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_22490	linear	39883	0.9806	90 # class # Alphaproteobacteria	cpsnj16	3
cpsnj16_contig_1181	linear	66107	0.9804	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_34969	linear	57416	0.9803	1265 # genus # Bradyrhizobium	cpsnj16	1
cpsnj16_contig_13250	linear	13571	0.9797	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_37893	linear	47259	0.9796	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_495	linear	31294	0.9787	1264 # family # Xanthobacteraceae	cpsnj16	2
cpsnj16_contig_14018	linear	16481	0.9784	1265 # genus # Bradyrhizobium	cpsnj16	2
cpsnj16_contig_41906	linear	36322	0.9782	95 # order # Rhizobiales	cpsnj16	0
cpsnj16_contig_16312	linear	8486	0.9781	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_22125	linear	27050	0.9781	1724 # genus # Ensifer	cpsnj16	2
cpsnj16_contig_7802	linear	26247	0.9769	95 # order # Rhizobiales	cpsnj16	6
cpsnj16_contig_31261	linear	27708	0.9766	3238 # family # Micromonosporaceae	cpsnj16	0
cpsnj16_contig_50886	linear	13931	0.9765	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_2496	linear	11556	0.9763	66 # family # Burkholderiaceae	cpsnj16	0
cpsnj16_contig_10437	linear	63592	0.9763	95 # order # Rhizobiales	cpsnj16	4
cpsnj16_contig_427	linear	38254	0.9761	95 # order # Rhizobiales	cpsnj16	1
cpsnj16_contig_49509	linear	33544	0.9759	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_31846	linear	12773	0.9754	3 # phylum # Pseudomonadota	cpsnj16	1
cpsnj16_contig_38822	linear	171316	0.9754	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_44336	linear	40929	0.9750	95 # order # Rhizobiales	cpsnj16	0
cpsnj16_contig_11352	linear	45703	0.9750	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_40046	linear	50453	0.9748	1265 # genus # Bradyrhizobium	cpsnj16	2
cpsnj16_contig_13223	linear	18244	0.9747	1264 # family # Xanthobacteraceae	cpsnj16	1
cpsnj16_contig_2857	linear	31915	0.9747	56 # order # Burkholderiales	cpsnj16	1
cpsnj16_contig_699	linear	26675	0.9746	23847 # genus # Sphingomicrobium	cpsnj16	0
cpsnj16_contig_44178	linear	34810	0.9744	1264 # family # Xanthobacteraceae	cpsnj16	3
cpsnj16_contig_8245	linear	13061	0.9742	3 # phylum # Pseudomonadota	cpsnj16	0
cpsnj16_contig_12112	linear	59216	0.9742	66 # family # Burkholderiaceae	cpsnj16	2
cpsnj16_contig_37170	linear	134610	0.9739	1178 # family # Sphingomonadaceae	cpsnj16	1
cpsnj16_contig_43363	linear	39394	0.9738	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_4956	linear	25097	0.9734	95 # order # Rhizobiales	cpsnj16	7
cpsnj16_contig_36352	linear	75497	0.9731	2070 # family # Steroidobacteraceae	cpsnj16	0
cpsnj16_contig_16479	linear	31193	0.9731	23847 # genus # Sphingomicrobium	cpsnj16	1
cpsnj16_contig_25473	linear	54070	0.9728	1264 # family # Xanthobacteraceae	cpsnj16	1
cpsnj16_contig_47575	linear	29620	0.9726	1265 # genus # Bradyrhizobium	cpsnj16	5
cpsnj16_contig_7372	linear	70529	0.9726	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_6711	linear	72469	0.9725	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_50955	linear	63064	0.9723	95 # order # Rhizobiales	cpsnj16	1
cpsnj16_contig_43398	linear	11479	0.9716	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_22691	linear	21745	0.9716	4 # class # Gammaproteobacteria	cpsnj16	2
cpsnj16_contig_2402	linear	49658	0.9712	1264 # family # Xanthobacteraceae	cpsnj16	2
cpsnj16_contig_395	linear	17088	0.9708	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_51974	linear	24001	0.9705	92268 # species # Dongia A sp013822765	cpsnj16	0
cpsnj16_contig_40016	linear	105988	0.9703	90 # class # Alphaproteobacteria	cpsnj16	5
cpsnj16_contig_48837	linear	87011	0.9701	90 # class # Alphaproteobacteria	cpsnj16	6
cpsnj16_contig_4766	linear	52534	0.9700	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_47425	linear	40427	0.9700	56 # order # Burkholderiales	cpsnj16	2
cpsnj16_contig_45481	linear	15858	0.9699	68653 # genus # RCIZ01	cpsnj16	0
cpsnj16_contig_2284	linear	60781	0.9696	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_2515	linear	149775	0.9695	3 # phylum # Pseudomonadota	cpsnj16	1
cpsnj16_contig_46665	linear	36047	0.9695	1178 # family # Sphingomonadaceae	cpsnj16	1
cpsnj16_contig_12421	linear	21250	0.9694	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_37457	linear	44475	0.9693	1264 # family # Xanthobacteraceae	cpsnj16	5
cpsnj16_contig_2210	linear	91389	0.9693	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_37018	linear	19479	0.9689	56 # order # Burkholderiales	cpsnj16	0
cpsnj16_contig_19067	linear	33439	0.9689	1178 # family # Sphingomonadaceae	cpsnj16	0
cpsnj16_contig_11063	linear	149834	0.9684	11401 # genus # Reyranella	cpsnj16	2
cpsnj16_contig_7373	linear	119774	0.9681	50745 # genus # Dongia A	cpsnj16	2
cpsnj16_contig_43052	linear	43350	0.9680	66 # family # Burkholderiaceae	cpsnj16	1
cpsnj16_contig_48541	linear	13527	0.9678	96 # family # Rhizobiaceae	cpsnj16	0
cpsnj16_contig_43153	linear	19838	0.9677	66 # family # Burkholderiaceae	cpsnj16	0
cpsnj16_contig_39895	linear	33109	0.9677	56 # order # Burkholderiales	cpsnj16	3
cpsnj16_contig_22389	linear	42625	0.9676	4204 # genus # Pseudolabrys	cpsnj16	8
cpsnj16_contig_14435	linear	19198	0.9669	3428 # family # Gemmatimonadaceae	cpsnj16	2
cpsnj16_contig_22559	linear	84876	0.9667	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_26161	linear	212563	0.9660	90 # class # Alphaproteobacteria	cpsnj16	7
cpsnj16_contig_27973	linear	152228	0.9659	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_6773	linear	25128	0.9659	22923 # genus # Nordella	cpsnj16	0
cpsnj16_contig_12844	linear	54190	0.9656	1558 # phylum # Acidobacteriota	cpsnj16	5
cpsnj16_contig_18328	linear	33440	0.9654	1265 # genus # Bradyrhizobium	cpsnj16	0
cpsnj16_contig_4985	linear	11508	0.9653	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_46251	linear	29756	0.9653	95 # order # Rhizobiales	cpsnj16	2
cpsnj16_contig_8127	linear	35021	0.9650	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_5006	linear	52349	0.9647	2070 # family # Steroidobacteraceae	cpsnj16	2
cpsnj16_contig_30240	linear	19979	0.9645	130970 # species # Gemmata sp013822345	cpsnj16	0
cpsnj16_contig_35388	linear	16302	0.9644	34462 # genus # Rubrivivax A	cpsnj16	3
cpsnj16_contig_9502	linear	31746	0.9639	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_32727	linear	21060	0.9635	3 # phylum # Pseudomonadota	cpsnj16	1
cpsnj16_contig_29928	linear	65789	0.9633	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_18524	linear	27116	0.9631	90 # class # Alphaproteobacteria	cpsnj16	3
cpsnj16_contig_41140	linear	15351	0.9630	2 # superkingdom # Bacteria	cpsnj16	1
cpsnj16_contig_25578	linear	54743	0.9625	3 # phylum # Pseudomonadota	cpsnj16	2
cpsnj16_contig_28144	linear	71840	0.9624	90 # class # Alphaproteobacteria	cpsnj16	6
cpsnj16_contig_21954	linear	18899	0.9623	23847 # genus # Sphingomicrobium	cpsnj16	1
cpsnj16_contig_39671	linear	9931	0.9621	66 # family # Burkholderiaceae	cpsnj16	1
cpsnj16_contig_15704	linear	35026	0.9620	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_19857	linear	126012	0.9618	28443 # genus # Z2-YC6860	cpsnj16	2
cpsnj16_contig_32907	linear	24084	0.9618	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_9280	linear	103209	0.9617	2 # superkingdom # Bacteria	cpsnj16	6
cpsnj16_contig_4895	linear	44233	0.9615	2 # superkingdom # Bacteria	cpsnj16	1
cpsnj16_contig_23420	linear	41356	0.9615	1178 # family # Sphingomonadaceae	cpsnj16	0
cpsnj16_contig_33768	linear	43351	0.9614	1265 # genus # Bradyrhizobium	cpsnj16	1
cpsnj16_contig_50290	linear	46747	0.9613	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_12291	linear	13745	0.9613	68070 # genus # Nitrospira C	cpsnj16	1
cpsnj16_contig_6005	linear	32205	0.9613	3 # phylum # Pseudomonadota	cpsnj16	3
cpsnj16_contig_44298	linear	14814	0.9611	56 # order # Burkholderiales	cpsnj16	1
cpsnj16_contig_20756	linear	28829	0.9611	1558 # phylum # Acidobacteriota	cpsnj16	1
cpsnj16_contig_26729	linear	68236	0.9611	3 # phylum # Pseudomonadota	cpsnj16	1
cpsnj16_contig_17346	linear	13872	0.9610	11400 # family # Reyranellaceae	cpsnj16	0
cpsnj16_contig_30960	linear	202085	0.9606	11401 # genus # Reyranella	cpsnj16	1
cpsnj16_contig_12670	linear	20647	0.9605	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_43088	linear	11206	0.9604	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_2548	linear	19748	0.9603	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_19518	linear	63636	0.9599	2955 # class # Terriglobia	cpsnj16	2
cpsnj16_contig_13484	linear	22769	0.9598	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_22463	linear	25899	0.9591	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_37224	linear	39700	0.9589	4 # class # Gammaproteobacteria	cpsnj16	4
cpsnj16_contig_42342	linear	13759	0.9589	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_6242	linear	85591	0.9587	3 # phylum # Pseudomonadota	cpsnj16	0
cpsnj16_contig_15741	linear	70009	0.9586	10656 # family # Aestuariivirgaceae	cpsnj16	0
cpsnj16_contig_2030	linear	38850	0.9586	1264 # family # Xanthobacteraceae	cpsnj16	1
cpsnj16_contig_46080	linear	20803	0.9583	1178 # family # Sphingomonadaceae	cpsnj16	0
cpsnj16_contig_40123	linear	11173	0.9583	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_1967	linear	20649	0.9581	5808 # genus # Gemmatimonas	cpsnj16	0
cpsnj16_contig_14297	linear	11667	0.9579	66 # family # Burkholderiaceae	cpsnj16	0
cpsnj16_contig_4886	linear	38592	0.9577	1264 # family # Xanthobacteraceae	cpsnj16	0
cpsnj16_contig_12324	linear	21977	0.9576	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_27361	linear	12887	0.9576	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_36383	linear	75374	0.9576	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_4972	linear	33184	0.9575	1265 # genus # Bradyrhizobium	cpsnj16	4
cpsnj16_contig_38503	linear	56441	0.9575	26321 # genus # Vineibacter	cpsnj16	1
cpsnj16_contig_42796	linear	38065	0.9574	3 # phylum # Pseudomonadota	cpsnj16	2
cpsnj16_contig_11423	linear	57486	0.9574	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_7868	linear	71700	0.9573	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_33047	linear	58359	0.9573	4 # class # Gammaproteobacteria	cpsnj16	1
cpsnj16_contig_34065	linear	28149	0.9573	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_17774	linear	20838	0.9570	4 # class # Gammaproteobacteria	cpsnj16	0
cpsnj16_contig_18816	linear	58723	0.9569	2 # superkingdom # Bacteria	cpsnj16	1
cpsnj16_contig_46645	linear	48899	0.9569	2 # superkingdom # Bacteria	cpsnj16	2
cpsnj16_contig_654	linear	24842	0.9568	90 # class # Alphaproteobacteria	cpsnj16	3
cpsnj16_contig_49309	linear	54393	0.9566	4 # class # Gammaproteobacteria	cpsnj16	1
cpsnj16_contig_45903	linear	30440	0.9566	90 # class # Alphaproteobacteria	cpsnj16	3
cpsnj16_contig_26580	linear	18996	0.9565	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_9427	linear	39380	0.9563	23847 # genus # Sphingomicrobium	cpsnj16	1
cpsnj16_contig_6969	linear	54980	0.9554	3 # phylum # Pseudomonadota	cpsnj16	0
cpsnj16_contig_30231	linear	61590	0.9551	66 # family # Burkholderiaceae	cpsnj16	4
cpsnj16_contig_1073	linear	21466	0.9546	95 # order # Rhizobiales	cpsnj16	2
cpsnj16_contig_51991	linear	215329	0.9545	66 # family # Burkholderiaceae	cpsnj16	12
cpsnj16_contig_2516	linear	8210	0.9541	2 # superkingdom # Bacteria	cpsnj16	0
cpsnj16_contig_5937	linear	56295	0.9537	90 # class # Alphaproteobacteria	cpsnj16	1
cpsnj16_contig_41396	linear	41880	0.9537	22923 # genus # Nordella	cpsnj16	1
cpsnj16_contig_49870	linear	90077	0.9535	90 # class # Alphaproteobacteria	cpsnj16	2
cpsnj16_contig_24445	linear	48360	0.9533	1264 # family # Xanthobacteraceae	cpsnj16	6
cpsnj16_contig_10885	linear	46545	0.9531	66 # family # Burkholderiaceae	cpsnj16	2
cpsnj16_contig_35129	linear	19053	0.9529	2 # superkingdom # Bacteria	cpsnj16	1
cpsnj16_contig_8900	linear	179064	0.9528	61134 # genus # WHTP01	cpsnj16	7
cpsnj16_contig_5308	linear	34717	0.9527	95 # order # Rhizobiales	cpsnj16	2
cpsnj16_contig_17316	linear	26986	0.9523	95 # order # Rhizobiales	cpsnj16	1
cpsnj16_contig_14640	linear	21754	0.9523	3 # phylum # Pseudomonadota	cpsnj16	0
cpsnj16_contig_21368	linear	18350	0.9517	2957 # family # Bryobacteraceae	cpsnj16	1
cpsnj16_contig_21343	linear	46287	0.9516	1558 # phylum # Acidobacteriota	cpsnj16	1
cpsnj16_contig_12541	linear	60658	0.9513	90 # class # Alphaproteobacteria	cpsnj16	0
cpsnj16_contig_47990	linear	23900	0.9512	2 # superkingdom # Bacteria	cpsnj16	2
cpsnj16_contig_12687	linear	32306	0.9512	1265 # genus # Bradyrhizobium	cpsnj16	4
cpsnj16_contig_8616	linear	4970	0.9511	4 # class # Gammaproteobacteria	cpsnj16	0
cpsnj16_contig_47186	linear	11285	0.9508	13886 # genus # CAIYRG01	cpsnj16	0
cpsnj16_contig_4442	linear	37667	0.9507	7997 # order # Vicinamibacterales	cpsnj16	5
cpsnj16_contig_4825	linear	41358	0.9505	1178 # family # Sphingomonadaceae	cpsnj16	2
cpsnj16_contig_41679	linear	17105	0.9502	95 # order # Rhizobiales	cpsnj16	0
cpsnj19_contig_52331	linear	17905	0.9893	96 # family # Rhizobiaceae	cpsnj19	2
cpsnj19_contig_68908	linear	16767	0.9857	339 # genus # Sinorhizobium	cpsnj19	0
cpsnj19_contig_7115	linear	36682	0.9857	1178 # family # Sphingomonadaceae	cpsnj19	0
cpsnj19_contig_74552	linear	16575	0.9854	1264 # family # Xanthobacteraceae	cpsnj19	5
cpsnj19_contig_11844	linear	19549	0.9854	25709 # genus # Microvirga	cpsnj19	2
cpsnj19_contig_69272	linear	20298	0.9851	80289 # species # Sinorhizobium shofinae	cpsnj19	2
cpsnj19_contig_31868	linear	42315	0.9848	96 # family # Rhizobiaceae	cpsnj19	0
cpsnj19_contig_68961	linear	41655	0.9846	339 # genus # Sinorhizobium	cpsnj19	1
cpsnj19_contig_73322	linear	21799	0.9841	1178 # family # Sphingomonadaceae	cpsnj19	3
cpsnj19_contig_17930	linear	33743	0.9837	96 # family # Rhizobiaceae	cpsnj19	0
cpsnj19_contig_7699	linear	197920	0.9832	90 # class # Alphaproteobacteria	cpsnj19	5
cpsnj19_contig_43094	linear	89412	0.9823	23847 # genus # Sphingomicrobium	cpsnj19	3
cpsnj19_contig_52992	linear	15199	0.9812	90 # class # Alphaproteobacteria	cpsnj19	1
cpsnj19_contig_73227	linear	53117	0.9804	1264 # family # Xanthobacteraceae	cpsnj19	8
cpsnj19_contig_6357	linear	15109	0.9804	56800 # species # Sphingomicrobium caseinilyticus	cpsnj19	0
cpsnj19_contig_36433	linear	24842	0.9803	90 # class # Alphaproteobacteria	cpsnj19	0
cpsnj19_contig_23828	linear	14672	0.9802	4 # class # Gammaproteobacteria	cpsnj19	1
cpsnj19_contig_5693	linear	25489	0.9800	11401 # genus # Reyranella	cpsnj19	4
cpsnj19_contig_57438	linear	40392	0.9799	1264 # family # Xanthobacteraceae	cpsnj19	5
cpsnj19_contig_29493	linear	14925	0.9798	6 # family # Enterobacteriaceae	cpsnj19	4
cpsnj19_contig_28210	linear	25860	0.9797	23847 # genus # Sphingomicrobium	cpsnj19	0
cpsnj19_contig_32141	linear	27585	0.9794	95 # order # Rhizobiales	cpsnj19	3
cpsnj19_contig_51533	linear	14764	0.9793	2 # superkingdom # Bacteria	cpsnj19	0
cpsnj19_contig_38358	linear	15534	0.9792	91183 # species # Dongia sp936916975	cpsnj19	0
cpsnj19_contig_46466	linear	17131	0.9791	32 # order # Mycobacteriales	cpsnj19	0
cpsnj19_contig_34754	linear	18524	0.9789	2 # superkingdom # Bacteria	cpsnj19	1
cpsnj19_contig_51448	linear	28593	0.9788	1178 # family # Sphingomonadaceae	cpsnj19	0
cpsnj19_contig_7434	linear	118748	0.9785	339 # genus # Sinorhizobium	cpsnj19	4
cpsnj19_contig_32152	linear	13374	0.9775	30 # phylum # Actinomycetota	cpsnj19	1
cpsnj19_contig_71484	linear	41634	0.9775	3238 # family # Micromonosporaceae	cpsnj19	2
cpsnj19_contig_7729	linear	40485	0.9774	1178 # family # Sphingomonadaceae	cpsnj19	0
cpsnj19_contig_80317	linear	28757	0.9773	1178 # family # Sphingomonadaceae	cpsnj19	0
cpsnj19_contig_39645	linear	27021	0.9770	339 # genus # Sinorhizobium	cpsnj19	0
cpsnj19_contig_4559	linear	22426	0.9770	7997 # order # Vicinamibacterales	cpsnj19	3
cpsnj19_contig_34925	linear	52657	0.9770	96 # family # Rhizobiaceae	cpsnj19	2
cpsnj19_contig_29361	linear	38151	0.9765	90 # class # Alphaproteobacteria	cpsnj19	2
cpsnj19_contig_73475	linear	17421	0.9764	90 # class # Alphaproteobacteria	cpsnj19	0
cpsnj19_contig_68056	linear	32350	0.9761	95 # order # Rhizobiales	cpsnj19	3
cpsnj19_contig_23753	linear	15198	0.9760	96 # family # Rhizobiaceae	cpsnj19	2
cpsnj19_contig_70541	linear	32724	0.9759	90 # class # Alphaproteobacteria	cpsnj19	1
