cpsnj02_SemiBin_680.fa,6.9,0.23
cpsnj02_SemiBin_681.fa,5.41,0.07
cpsnj02_SemiBin_690.fa,5.71,0.0
cpsnj02_SemiBin_699.fa,7.56,0.13
cpsnj02_SemiBin_70.fa,42.77,3.54
cpsnj02_SemiBin_708.fa,12.96,0.03
cpsnj02_SemiBin_709.fa,11.06,0.01
cpsnj02_SemiBin_712.fa,7.14,0.09
cpsnj02_SemiBin_720.fa,5.58,0.0
cpsnj02_SemiBin_723.fa,4.77,0.05
cpsnj02_SemiBin_73.fa,48.68,11.41
cpsnj02_SemiBin_732.fa,5.84,0.01
cpsnj02_SemiBin_734.fa,5.56,0.0
cpsnj02_SemiBin_741.fa,5.35,0.0
cpsnj02_SemiBin_744.fa,5.95,0.0
cpsnj02_SemiBin_746.fa,9.25,0.09
cpsnj02_SemiBin_761.fa,4.48,0.01
cpsnj02_SemiBin_762.fa,7.38,0.03
cpsnj02_SemiBin_763.fa,8.67,0.0
cpsnj02_SemiBin_77.fa,26.8,0.15
cpsnj02_SemiBin_770.fa,7.36,0.66
cpsnj02_SemiBin_773.fa,8.07,0.02
cpsnj02_SemiBin_778.fa,8.74,0.01
cpsnj02_SemiBin_779.fa,7.7,0.07
cpsnj02_SemiBin_781.fa,8.98,0.24
cpsnj02_SemiBin_784.fa,20.13,0.19
cpsnj02_SemiBin_807.fa,7.49,0.0
cpsnj02_SemiBin_81.fa,55.81,1.93
cpsnj02_SemiBin_811.fa,4.79,0.0
cpsnj02_SemiBin_824.fa,7.55,0.01
cpsnj02_SemiBin_826.fa,7.11,0.0
cpsnj02_SemiBin_827.fa,4.11,0.0
cpsnj02_SemiBin_839.fa,5.33,0.0
cpsnj02_SemiBin_84.fa,44.17,4.26
cpsnj02_SemiBin_844.fa,5.98,0.0
cpsnj02_SemiBin_855.fa,4.21,0.04
cpsnj02_SemiBin_856.fa,5.61,0.0
cpsnj02_SemiBin_861.fa,6.1,0.02
cpsnj02_SemiBin_872.fa,7.9,0.12
cpsnj02_SemiBin_876.fa,6.21,0.02
cpsnj02_SemiBin_898.fa,10.42,1.59
cpsnj02_SemiBin_90.fa,38.58,0.96
cpsnj02_SemiBin_902.fa,9.42,0.1
cpsnj02_SemiBin_922.fa,4.77,0.01
cpsnj02_SemiBin_929.fa,4.86,0.02
cpsnj02_SemiBin_935.fa,4.09,0.0
cpsnj02_SemiBin_936.fa,4.5,0.0
cpsnj02_SemiBin_942.fa,3.68,0.24
cpsnj02_SemiBin_967.fa,5.88,0.0
cpsnj02_SemiBin_975.fa,4.9,0.02
cpsnj02_SemiBin_1004.fa,9.69,0.0
cpsnj02_SemiBin_101.fa,29.33,0.74
cpsnj02_SemiBin_1010.fa,6.29,0.12
cpsnj02_SemiBin_1015.fa,10.65,0.04
cpsnj02_SemiBin_1021.fa,7.52,0.09
cpsnj02_SemiBin_103.fa,49.16,3.25
cpsnj02_SemiBin_1033.fa,14.13,1.0
cpsnj02_SemiBin_1036.fa,14.06,0.27
cpsnj02_SemiBin_1040.fa,10.89,0.14
cpsnj02_SemiBin_1047.fa,5.54,0.0
cpsnj02_SemiBin_1050.fa,3.71,0.0
cpsnj02_SemiBin_106.fa,59.21,0.03
cpsnj02_SemiBin_1066.fa,3.89,0.01
cpsnj02_SemiBin_107.fa,72.68,0.53
cpsnj02_SemiBin_1086.fa,3.74,0.0
cpsnj02_SemiBin_1089.fa,4.82,0.0
cpsnj02_SemiBin_1091.fa,7.73,0.0
cpsnj02_SemiBin_1095.fa,5.67,0.0
cpsnj02_SemiBin_1099.fa,4.07,0.0
cpsnj02_SemiBin_1115.fa,3.72,0.0
cpsnj02_SemiBin_1134.fa,6.16,0.03
cpsnj02_SemiBin_1146.fa,6.98,0.0
cpsnj02_SemiBin_1153.fa,5.18,0.0
cpsnj02_SemiBin_116.fa,36.44,2.32
cpsnj02_SemiBin_1161.fa,3.02,0.02
cpsnj02_SemiBin_1178.fa,5.1,0.01
cpsnj02_SemiBin_1180.fa,7.66,0.01
cpsnj02_SemiBin_1183.fa,8.42,0.04
cpsnj02_SemiBin_1193.fa,9.45,0.0
cpsnj02_SemiBin_1205.fa,6.62,0.0
cpsnj02_SemiBin_1211.fa,4.94,0.0
cpsnj02_SemiBin_1212.fa,6.0,0.0
cpsnj02_SemiBin_1217.fa,3.87,0.0
cpsnj02_SemiBin_122.fa,26.02,0.91
cpsnj02_SemiBin_1235.fa,5.1,0.0
cpsnj02_SemiBin_1259.fa,7.06,0.01
cpsnj02_SemiBin_1266.fa,3.35,0.0
cpsnj02_SemiBin_1267.fa,4.38,0.03
cpsnj02_SemiBin_1268.fa,5.53,0.03
cpsnj02_SemiBin_127.fa,38.09,9.27
cpsnj02_SemiBin_1276.fa,4.09,0.0
cpsnj02_SemiBin_128.fa,36.15,1.27
cpsnj02_SemiBin_1289.fa,4.07,0.02
cpsnj02_SemiBin_1291.fa,5.52,0.01
cpsnj02_SemiBin_1293.fa,5.28,0.0
cpsnj02_SemiBin_1296.fa,5.38,0.02
cpsnj02_SemiBin_1297.fa,6.54,0.0
cpsnj02_SemiBin_13.fa,92.32,0.12
cpsnj02_SemiBin_1309.fa,8.37,0.0
cpsnj02_SemiBin_1317.fa,3.98,0.0
cpsnj02_SemiBin_1324.fa,7.79,0.61
cpsnj02_SemiBin_1335.fa,5.01,0.0
cpsnj02_SemiBin_1336.fa,9.29,0.01
cpsnj02_SemiBin_1337.fa,9.33,0.01
cpsnj02_SemiBin_1338.fa,7.36,0.0
cpsnj02_SemiBin_1341.fa,15.1,1.41
cpsnj02_SemiBin_1344.fa,7.62,0.03
cpsnj02_SemiBin_1347.fa,7.96,0.0
cpsnj02_SemiBin_135.fa,54.19,0.21
cpsnj02_SemiBin_1362.fa,9.7,0.14
cpsnj02_SemiBin_1367.fa,4.91,0.0
cpsnj02_SemiBin_1368.fa,5.41,0.04
cpsnj02_SemiBin_1381.fa,7.73,0.86
cpsnj02_SemiBin_1388.fa,6.1,0.0
cpsnj02_SemiBin_1396.fa,6.59,0.01
cpsnj02_SemiBin_1401.fa,4.37,0.01
cpsnj02_SemiBin_1404.fa,5.11,0.0
cpsnj02_SemiBin_1411.fa,3.64,0.0
cpsnj02_SemiBin_1435.fa,4.81,0.0
cpsnj02_SemiBin_1440.fa,8.23,0.01
cpsnj02_SemiBin_1448.fa,3.94,0.0
cpsnj02_SemiBin_1449.fa,5.64,0.0
cpsnj02_SemiBin_1452.fa,4.98,0.0
cpsnj02_SemiBin_1456.fa,3.97,0.0
cpsnj02_SemiBin_1461.fa,4.73,0.02
cpsnj02_SemiBin_1467.fa,3.9,0.01
cpsnj02_SemiBin_1478.fa,4.9,0.33
cpsnj02_SemiBin_1480.fa,4.84,0.0
cpsnj02_SemiBin_1481.fa,3.3,0.0
cpsnj02_SemiBin_1506.fa,3.59,0.0
cpsnj02_SemiBin_1507.fa,7.29,0.0
cpsnj02_SemiBin_1508.fa,4.23,0.0
cpsnj02_SemiBin_1514.fa,4.74,0.0
cpsnj02_SemiBin_1521.fa,3.79,0.01
cpsnj02_SemiBin_1529.fa,4.29,0.0
cpsnj02_SemiBin_1534.fa,4.86,0.01
cpsnj02_SemiBin_1540.fa,3.54,0.04
cpsnj02_SemiBin_1552.fa,5.41,0.0
cpsnj02_SemiBin_1554.fa,5.67,0.01
cpsnj02_SemiBin_1571.fa,5.43,0.01
cpsnj02_SemiBin_1575.fa,7.63,0.01
cpsnj02_SemiBin_1581.fa,8.29,0.01
cpsnj02_SemiBin_1582.fa,8.12,0.01
cpsnj02_SemiBin_1583.fa,4.17,0.04
cpsnj02_SemiBin_1602.fa,6.43,0.06
cpsnj02_SemiBin_1612.fa,8.43,0.14
cpsnj02_SemiBin_1614.fa,8.97,0.48
cpsnj02_SemiBin_1636.fa,44.69,14.39
cpsnj02_SemiBin_1637.fa,32.93,8.37
cpsnj02_SemiBin_164.fa,23.67,0.25
cpsnj02_SemiBin_1642.fa,24.25,3.86
cpsnj02_SemiBin_165.fa,60.33,8.02
cpsnj02_SemiBin_1650.fa,21.58,3.26
cpsnj02_SemiBin_1657.fa,4.14,0.01
cpsnj02_SemiBin_1659.fa,10.55,0.54
cpsnj02_SemiBin_1662.fa,7.25,1.37
cpsnj02_SemiBin_1672.fa,64.33,13.87
cpsnj02_SemiBin_1690.fa,18.82,1.5
cpsnj02_SemiBin_1692.fa,34.83,2.6
cpsnj02_SemiBin_1705.fa,57.65,9.91
cpsnj02_SemiBin_1707.fa,55.23,17.61
cpsnj02_SemiBin_1710.fa,36.05,6.39
cpsnj02_SemiBin_1713.fa,51.68,19.42
cpsnj02_SemiBin_173.fa,22.55,1.42
cpsnj02_SemiBin_1731.fa,50.44,8.63
cpsnj02_SemiBin_1739.fa,3.4,0.1
cpsnj02_SemiBin_1741.fa,5.91,0.18
cpsnj02_SemiBin_175.fa,35.7,3.07
cpsnj02_SemiBin_1750.fa,99.54,56.39
cpsnj02_SemiBin_1752.fa,75.79,23.29
cpsnj02_SemiBin_1754.fa,79.49,25.5
cpsnj02_SemiBin_1764.fa,100.0,98.27
cpsnj02_SemiBin_1769.fa,100.0,103.88
cpsnj02_SemiBin_182.fa,43.99,0.7
cpsnj02_SemiBin_197.fa,30.36,3.05
cpsnj02_SemiBin_203.fa,4.27,0.01
cpsnj02_SemiBin_213.fa,50.18,2.45
cpsnj02_SemiBin_222.fa,5.78,0.0
cpsnj02_SemiBin_223.fa,36.87,1.45
cpsnj02_SemiBin_226.fa,37.21,2.3
cpsnj02_SemiBin_227.fa,42.99,1.14
cpsnj02_SemiBin_228.fa,8.85,0.1
cpsnj02_SemiBin_229.fa,5.16,0.0
cpsnj02_SemiBin_232.fa,11.48,0.02
cpsnj02_SemiBin_235.fa,45.35,0.96
cpsnj02_SemiBin_244.fa,24.32,0.36
cpsnj02_SemiBin_246.fa,8.98,0.29
cpsnj02_SemiBin_262.fa,31.28,0.79
cpsnj02_SemiBin_266.fa,32.16,3.73
cpsnj02_SemiBin_268.fa,6.41,0.14
cpsnj02_SemiBin_276.fa,29.54,0.45
cpsnj02_SemiBin_278.fa,7.94,0.01
cpsnj02_SemiBin_284.fa,14.53,0.07
cpsnj02_SemiBin_297.fa,11.34,1.23
cpsnj02_SemiBin_302.fa,23.32,0.95
cpsnj02_SemiBin_303.fa,32.7,1.24
cpsnj02_SemiBin_312.fa,8.03,0.05
cpsnj02_SemiBin_315.fa,25.08,5.69
cpsnj02_SemiBin_321.fa,39.0,0.78
cpsnj02_SemiBin_328.fa,12.36,0.32
cpsnj02_SemiBin_338.fa,3.07,0.0
cpsnj02_SemiBin_343.fa,9.56,0.05
cpsnj02_SemiBin_357.fa,16.06,0.14
cpsnj02_SemiBin_359.fa,9.19,1.63
cpsnj02_SemiBin_360.fa,14.24,0.46
cpsnj02_SemiBin_361.fa,23.26,3.8
cpsnj02_SemiBin_364.fa,15.16,1.6
cpsnj02_SemiBin_38.fa,66.77,5.83
cpsnj02_SemiBin_39.fa,68.44,2.21
cpsnj02_SemiBin_396.fa,11.78,0.01
cpsnj02_SemiBin_400.fa,14.75,0.02
cpsnj02_SemiBin_416.fa,6.33,0.0
cpsnj02_SemiBin_423.fa,13.99,0.45
cpsnj02_SemiBin_433.fa,8.31,0.0
cpsnj02_SemiBin_439.fa,10.86,0.01
cpsnj02_SemiBin_440.fa,11.57,0.14
cpsnj02_SemiBin_451.fa,27.21,0.92
cpsnj02_SemiBin_452.fa,28.57,1.72
cpsnj02_SemiBin_457.fa,4.43,0.0
cpsnj02_SemiBin_467.fa,4.72,0.0
cpsnj02_SemiBin_475.fa,13.34,0.39
cpsnj02_SemiBin_491.fa,27.81,2.11
cpsnj02_SemiBin_498.fa,11.53,0.15
cpsnj02_SemiBin_502.fa,5.88,0.0
cpsnj02_SemiBin_513.fa,7.46,0.01
cpsnj02_SemiBin_523.fa,7.54,0.0
cpsnj02_SemiBin_526.fa,7.89,0.01
cpsnj02_SemiBin_535.fa,7.99,0.0
cpsnj02_SemiBin_54.fa,53.46,3.55
cpsnj02_SemiBin_540.fa,13.76,0.01
cpsnj02_SemiBin_545.fa,14.99,0.0
cpsnj02_SemiBin_557.fa,7.02,0.0
cpsnj02_SemiBin_56.fa,51.94,6.83
cpsnj02_SemiBin_587.fa,11.3,0.12
cpsnj02_SemiBin_588.fa,10.81,0.27
cpsnj02_SemiBin_593.fa,5.28,0.0
cpsnj02_SemiBin_595.fa,9.47,0.0
cpsnj02_SemiBin_597.fa,7.76,0.0
cpsnj02_SemiBin_604.fa,4.34,0.0
cpsnj02_SemiBin_61.fa,51.46,0.31
cpsnj02_SemiBin_615.fa,5.78,0.0
cpsnj02_SemiBin_640.fa,10.01,0.01
cpsnj02_SemiBin_644.fa,9.11,0.01
cpsnj02_SemiBin_645.fa,7.97,0.9
cpsnj02_SemiBin_67.fa,46.58,1.23
cpsnj02_SemiBin_671.fa,5.46,0.15
cpsnj02_SemiBin_675.fa,6.75,0.08
cpsnj02_SemiBin_677.fa,5.31,0.0
cpsnj02_SemiBin_679.fa,10.09,0.02
cpsnj02_SemiBin_684.fa,7.4,0.03
cpsnj02_SemiBin_688.fa,4.15,0.0
cpsnj02_SemiBin_691.fa,7.13,0.08
cpsnj02_SemiBin_692.fa,8.93,0.01
cpsnj02_SemiBin_703.fa,7.57,0.04
cpsnj02_SemiBin_707.fa,14.67,0.06
cpsnj02_SemiBin_715.fa,8.8,1.02
cpsnj02_SemiBin_72.fa,34.34,2.9
cpsnj02_SemiBin_722.fa,4.26,0.02
cpsnj02_SemiBin_737.fa,5.48,0.0
cpsnj02_SemiBin_747.fa,8.69,0.02
cpsnj02_SemiBin_749.fa,8.58,0.02
cpsnj02_SemiBin_75.fa,80.81,15.6
cpsnj02_SemiBin_755.fa,4.19,0.03
cpsnj02_SemiBin_759.fa,8.68,0.0
cpsnj02_SemiBin_760.fa,5.18,0.01
cpsnj02_SemiBin_764.fa,10.54,0.05
cpsnj02_SemiBin_785.fa,8.01,0.06
cpsnj02_SemiBin_787.fa,8.14,0.08
cpsnj02_SemiBin_796.fa,12.99,0.13
cpsnj02_SemiBin_797.fa,16.08,1.07
cpsnj02_SemiBin_808.fa,4.42,0.24
cpsnj02_SemiBin_819.fa,6.16,0.23
cpsnj02_SemiBin_843.fa,5.63,0.0
cpsnj02_SemiBin_85.fa,20.57,0.08
cpsnj02_SemiBin_851.fa,3.3,0.01
cpsnj02_SemiBin_866.fa,7.68,0.01
cpsnj02_SemiBin_868.fa,23.37,0.45
cpsnj02_SemiBin_869.fa,40.46,6.54
cpsnj02_SemiBin_880.fa,8.72,0.01
cpsnj02_SemiBin_887.fa,7.78,0.01
cpsnj02_SemiBin_890.fa,10.95,0.16
cpsnj02_SemiBin_891.fa,5.89,0.02
cpsnj02_SemiBin_900.fa,12.72,0.05
cpsnj02_SemiBin_913.fa,5.1,0.02
cpsnj02_SemiBin_915.fa,4.59,0.01
cpsnj02_SemiBin_916.fa,4.44,0.0
cpsnj02_SemiBin_923.fa,3.13,0.0
cpsnj02_SemiBin_925.fa,6.38,0.01
cpsnj02_SemiBin_93.fa,27.14,3.41
cpsnj02_SemiBin_932.fa,4.7,0.0
cpsnj02_SemiBin_934.fa,8.08,0.01
cpsnj02_SemiBin_946.fa,6.24,0.0
cpsnj02_SemiBin_951.fa,4.53,0.02
cpsnj02_SemiBin_954.fa,5.69,0.0
cpsnj02_SemiBin_96.fa,41.7,6.12
cpsnj02_SemiBin_978.fa,7.22,0.0
cpsnj02_SemiBin_983.fa,4.36,0.03
cpsnj02_SemiBin_987.fa,7.19,0.0
cpsnj02_SemiBin_992.fa,8.31,0.0
cpsnj02_SemiBin_998.fa,27.03,0.03
cpsnj02_SemiBin_1001.fa,14.79,0.51
cpsnj02_SemiBin_1012.fa,6.93,0.04
cpsnj02_SemiBin_1035.fa,12.37,0.04
cpsnj02_SemiBin_104.fa,63.07,3.43
cpsnj02_SemiBin_1045.fa,4.51,0.01
cpsnj02_SemiBin_1051.fa,4.83,0.0
cpsnj02_SemiBin_1055.fa,4.0,0.0
cpsnj02_SemiBin_1070.fa,3.53,0.0
cpsnj02_SemiBin_1071.fa,4.18,0.05
cpsnj02_SemiBin_1073.fa,3.99,0.0
cpsnj02_SemiBin_1080.fa,33.61,4.91
cpsnj02_SemiBin_1081.fa,5.9,0.0
cpsnj02_SemiBin_1084.fa,3.05,0.0
cpsnj02_SemiBin_1088.fa,3.71,0.0
cpsnj02_SemiBin_109.fa,67.44,2.65
cpsnj02_SemiBin_1096.fa,5.89,0.0
cpsnj02_SemiBin_11.fa,98.99,4.24
cpsnj02_SemiBin_1110.fa,6.69,2.35
cpsnj02_SemiBin_1117.fa,4.64,0.0
cpsnj02_SemiBin_1128.fa,4.22,0.01
cpsnj02_SemiBin_1135.fa,3.13,0.0
cpsnj02_SemiBin_114.fa,34.47,0.56
cpsnj02_SemiBin_1141.fa,6.54,0.0
cpsnj02_SemiBin_1149.fa,4.49,0.0
cpsnj02_SemiBin_1152.fa,4.31,0.0
cpsnj02_SemiBin_1159.fa,6.48,0.07
cpsnj02_SemiBin_1162.fa,5.16,0.0
cpsnj02_SemiBin_1163.fa,8.08,0.02
cpsnj02_SemiBin_1189.fa,5.05,0.01
cpsnj02_SemiBin_1196.fa,20.05,1.81
cpsnj02_SemiBin_1206.fa,5.03,0.03
cpsnj02_SemiBin_1219.fa,3.59,0.0
cpsnj02_SemiBin_1220.fa,4.7,0.0
cpsnj02_SemiBin_1223.fa,3.9,0.0
cpsnj02_SemiBin_1225.fa,4.65,0.0
cpsnj02_SemiBin_1229.fa,4.65,0.0
cpsnj02_SemiBin_1238.fa,4.52,0.0
cpsnj02_SemiBin_1242.fa,3.37,0.0
cpsnj02_SemiBin_125.fa,23.51,1.75
cpsnj02_SemiBin_1251.fa,3.72,0.0
cpsnj02_SemiBin_1252.fa,4.17,0.0
cpsnj02_SemiBin_1255.fa,6.0,0.0
cpsnj02_SemiBin_1258.fa,5.41,0.01
cpsnj02_SemiBin_126.fa,52.48,1.64
cpsnj02_SemiBin_1263.fa,4.88,0.0
cpsnj02_SemiBin_1269.fa,4.12,0.0
cpsnj02_SemiBin_1271.fa,4.37,0.0
cpsnj02_SemiBin_1272.fa,5.35,0.0
cpsnj02_SemiBin_1278.fa,4.83,0.0
cpsnj02_SemiBin_129.fa,11.25,0.0
cpsnj02_SemiBin_1290.fa,4.13,0.0
cpsnj02_SemiBin_1307.fa,5.72,0.0
cpsnj02_SemiBin_1310.fa,6.86,0.0
cpsnj02_SemiBin_1316.fa,6.92,0.0
cpsnj02_SemiBin_1322.fa,3.33,0.01
cpsnj02_SemiBin_1325.fa,8.95,0.01
cpsnj02_SemiBin_1326.fa,3.95,0.01
cpsnj02_SemiBin_1327.fa,7.35,0.0
cpsnj02_SemiBin_1329.fa,5.46,0.01
cpsnj02_SemiBin_1349.fa,12.05,0.53
cpsnj02_SemiBin_1356.fa,29.6,1.67
cpsnj02_SemiBin_1358.fa,6.6,0.0
cpsnj02_SemiBin_1360.fa,5.78,0.03
cpsnj02_SemiBin_1375.fa,7.28,0.09
cpsnj02_SemiBin_1376.fa,7.62,0.13
cpsnj02_SemiBin_1384.fa,3.98,0.0
cpsnj02_SemiBin_1395.fa,3.54,0.0
cpsnj02_SemiBin_1400.fa,5.83,0.0
cpsnj02_SemiBin_142.fa,25.78,1.12
cpsnj02_SemiBin_1422.fa,5.44,0.0
cpsnj02_SemiBin_1425.fa,22.47,1.33
cpsnj02_SemiBin_1427.fa,3.64,0.0
cpsnj02_SemiBin_1431.fa,4.19,0.0
cpsnj02_SemiBin_1436.fa,3.51,0.0
cpsnj02_SemiBin_1439.fa,4.51,0.01
cpsnj02_SemiBin_1441.fa,4.76,0.0
cpsnj02_SemiBin_1443.fa,4.19,0.0
cpsnj02_SemiBin_1446.fa,2.89,0.0
cpsnj02_SemiBin_1460.fa,3.26,0.01
cpsnj02_SemiBin_1462.fa,4.46,0.0
cpsnj02_SemiBin_1465.fa,6.7,0.0
cpsnj02_SemiBin_1468.fa,5.45,0.02
cpsnj02_SemiBin_1471.fa,3.79,0.01
cpsnj02_SemiBin_1476.fa,3.87,0.0
cpsnj02_SemiBin_1487.fa,4.14,0.0
cpsnj02_SemiBin_1492.fa,3.81,0.01
cpsnj02_SemiBin_1493.fa,4.29,0.0
cpsnj02_SemiBin_1494.fa,3.52,0.01
cpsnj02_SemiBin_1509.fa,4.35,0.0
cpsnj02_SemiBin_1519.fa,5.94,0.01
cpsnj02_SemiBin_1524.fa,7.88,0.01
cpsnj02_SemiBin_1530.fa,5.71,0.0
cpsnj02_SemiBin_1531.fa,6.95,0.01
cpsnj02_SemiBin_1543.fa,4.67,0.06
cpsnj02_SemiBin_1546.fa,6.12,0.07
cpsnj02_SemiBin_1547.fa,7.15,0.0
cpsnj02_SemiBin_1559.fa,9.21,0.3
cpsnj02_SemiBin_1564.fa,6.27,0.02
cpsnj02_SemiBin_1565.fa,5.97,0.07
cpsnj02_SemiBin_1566.fa,5.41,0.0
cpsnj02_SemiBin_1572.fa,7.81,0.1
cpsnj02_SemiBin_1580.fa,6.29,0.0
cpsnj02_SemiBin_1587.fa,8.1,0.0
cpsnj02_SemiBin_1589.fa,5.51,0.01
cpsnj02_SemiBin_1600.fa,7.23,0.02
cpsnj02_SemiBin_1604.fa,10.85,0.83
cpsnj02_SemiBin_161.fa,44.38,1.38
cpsnj02_SemiBin_1627.fa,39.3,4.46
cpsnj02_SemiBin_1628.fa,41.33,9.24
cpsnj02_SemiBin_1647.fa,9.51,2.27
cpsnj02_SemiBin_1651.fa,19.23,3.27
cpsnj02_SemiBin_1664.fa,50.4,14.99
cpsnj02_SemiBin_1665.fa,37.27,5.09
cpsnj02_SemiBin_1673.fa,20.95,3.46
cpsnj02_SemiBin_1681.fa,45.41,9.91
cpsnj02_SemiBin_169.fa,19.33,0.22
cpsnj02_SemiBin_1695.fa,37.27,12.96
cpsnj02_SemiBin_1696.fa,8.36,2.51
cpsnj02_SemiBin_170.fa,16.81,0.06
cpsnj02_SemiBin_1700.fa,7.05,0.02
cpsnj02_SemiBin_1762.fa,100.0,51.47
cpsnj02_SemiBin_177.fa,5.34,0.15
cpsnj02_SemiBin_178.fa,11.48,0.3
cpsnj02_SemiBin_19.fa,95.92,13.83
cpsnj02_SemiBin_191.fa,10.31,0.03
cpsnj02_SemiBin_192.fa,13.73,0.06
cpsnj02_SemiBin_200.fa,42.92,6.79
cpsnj02_SemiBin_201.fa,28.86,1.07
cpsnj02_SemiBin_204.fa,12.33,0.08
cpsnj02_SemiBin_207.fa,21.56,0.9
cpsnj02_SemiBin_210.fa,35.77,0.81
cpsnj02_SemiBin_233.fa,45.68,6.2
cpsnj02_SemiBin_242.fa,6.19,0.14
cpsnj02_SemiBin_25.fa,78.47,2.52
cpsnj02_SemiBin_256.fa,81.26,1.3
cpsnj02_SemiBin_264.fa,34.92,2.65
cpsnj02_SemiBin_267.fa,28.05,3.65
cpsnj02_SemiBin_274.fa,24.58,1.27
cpsnj02_SemiBin_279.fa,6.59,0.01
cpsnj02_SemiBin_3.fa,99.59,0.23
cpsnj02_SemiBin_304.fa,7.83,0.03
cpsnj02_SemiBin_308.fa,6.18,0.03
cpsnj02_SemiBin_309.fa,6.42,0.07
cpsnj02_SemiBin_310.fa,13.28,0.02
cpsnj02_SemiBin_311.fa,12.66,0.15
cpsnj02_SemiBin_313.fa,14.91,2.12
cpsnj02_SemiBin_324.fa,5.98,0.0
cpsnj02_SemiBin_326.fa,10.51,0.0
cpsnj02_SemiBin_34.fa,76.61,1.08
cpsnj02_SemiBin_351.fa,19.45,2.1
cpsnj02_SemiBin_369.fa,20.92,9.0
cpsnj02_SemiBin_37.fa,76.96,6.4
cpsnj02_SemiBin_371.fa,13.61,3.75
cpsnj02_SemiBin_375.fa,3.28,0.01
cpsnj02_SemiBin_381.fa,22.11,1.72
cpsnj02_SemiBin_382.fa,13.61,0.44
cpsnj02_SemiBin_385.fa,8.76,0.18
cpsnj02_SemiBin_388.fa,24.41,0.39
cpsnj02_SemiBin_395.fa,8.09,0.0
cpsnj02_SemiBin_402.fa,6.16,0.05
cpsnj02_SemiBin_422.fa,16.61,2.0
cpsnj02_SemiBin_431.fa,5.64,0.21
cpsnj02_SemiBin_435.fa,5.17,0.02
cpsnj02_SemiBin_443.fa,19.25,0.29
cpsnj02_SemiBin_445.fa,18.74,0.46
cpsnj02_SemiBin_448.fa,17.27,1.73
cpsnj02_SemiBin_453.fa,5.92,0.0
cpsnj02_SemiBin_454.fa,5.62,0.0
cpsnj02_SemiBin_46.fa,75.18,0.13
cpsnj02_SemiBin_482.fa,14.08,0.16
cpsnj02_SemiBin_50.fa,38.24,0.38
cpsnj02_SemiBin_503.fa,4.63,0.0
cpsnj02_SemiBin_504.fa,6.26,0.0
cpsnj02_SemiBin_507.fa,6.57,0.14
cpsnj02_SemiBin_508.fa,8.12,0.55
cpsnj02_SemiBin_514.fa,7.43,0.0
cpsnj02_SemiBin_517.fa,4.9,0.0
cpsnj02_SemiBin_520.fa,10.35,0.0
cpsnj02_SemiBin_522.fa,12.03,0.04
cpsnj02_SemiBin_524.fa,23.03,0.33
cpsnj02_SemiBin_533.fa,10.43,0.54
cpsnj02_SemiBin_536.fa,6.86,0.02
cpsnj02_SemiBin_542.fa,20.77,1.81
cpsnj02_SemiBin_543.fa,12.88,0.48
cpsnj02_SemiBin_551.fa,8.87,0.01
cpsnj02_SemiBin_553.fa,8.14,0.0
cpsnj02_SemiBin_567.fa,39.45,2.55
cpsnj02_SemiBin_572.fa,9.88,0.01
cpsnj02_SemiBin_575.fa,10.43,0.02
cpsnj02_SemiBin_583.fa,13.2,0.07
cpsnj02_SemiBin_584.fa,11.27,0.02
cpsnj02_SemiBin_598.fa,5.58,0.04
cpsnj02_SemiBin_607.fa,4.63,0.05
cpsnj02_SemiBin_618.fa,5.24,0.0
cpsnj02_SemiBin_62.fa,33.97,1.89
cpsnj02_SemiBin_620.fa,8.57,1.25
cpsnj02_SemiBin_630.fa,8.06,0.14
cpsnj02_SemiBin_631.fa,7.25,0.0
cpsnj02_SemiBin_634.fa,12.01,0.04
cpsnj02_SemiBin_64.fa,64.35,2.56
cpsnj02_SemiBin_65.fa,47.8,0.43
cpsnj02_SemiBin_654.fa,14.66,1.07
cpsnj02_SemiBin_655.fa,19.09,1.42
cpsnj02_SemiBin_663.fa,3.55,0.0
cpsnj02_SemiBin_668.fa,6.79,0.09
cpsnj02_SemiBin_673.fa,4.47,0.0
cpsnj02_SemiBin_676.fa,7.37,0.04
cpsnj02_SemiBin_678.fa,5.37,0.0
cpsnj02_SemiBin_685.fa,4.6,0.0
cpsnj02_SemiBin_693.fa,8.36,0.03
cpsnj02_SemiBin_694.fa,9.44,0.0
cpsnj02_SemiBin_700.fa,9.36,0.05
cpsnj02_SemiBin_702.fa,9.33,0.3
cpsnj02_SemiBin_713.fa,16.67,0.7
cpsnj02_SemiBin_718.fa,5.56,0.02
cpsnj02_SemiBin_721.fa,4.95,0.0
cpsnj02_SemiBin_729.fa,5.13,0.01
cpsnj02_SemiBin_74.fa,76.86,6.39
cpsnj02_SemiBin_740.fa,6.7,1.08
cpsnj02_SemiBin_757.fa,6.08,0.0
cpsnj02_SemiBin_758.fa,4.06,0.0
cpsnj02_SemiBin_766.fa,7.25,0.01
cpsnj02_SemiBin_774.fa,10.55,0.09
cpsnj02_SemiBin_775.fa,11.76,0.01
cpsnj02_SemiBin_782.fa,8.74,0.08
cpsnj02_SemiBin_789.fa,10.93,0.07
cpsnj02_SemiBin_801.fa,4.65,0.47
cpsnj02_SemiBin_803.fa,6.6,0.0
cpsnj02_SemiBin_805.fa,4.7,0.0
cpsnj02_SemiBin_831.fa,9.28,0.05
